date,PPFD_IN_1_1_1,TS_1_1_1,TS_1_2_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,SWC_1_1_1,SR1,Rh,SR2,SR3,Ra1,Ra2,Ra3,gc
2/2/2024 3:00,0,11.78,12.575,11.815,12.165,13.635,44.9,2.069545,1.19818,5.18473,1.21111,0.871365,3.98655,0.01293,0.000902079
2/2/2024 4:00,0,11.755,12.51,11.865,12.1,13.605,44.8,2.15506,1.22873,NA,1.10452,0.92633,NA,-0.12421,NA
2/2/2024 5:00,0,11.905,12.46,12.055,12.14,13.575,44.8,2.27603,1.51395,NA,1.13566,0.76208,NA,-0.37829,0.000163872
2/2/2024 6:00,0,12.06,12.435,12.215,12.22,13.555,44.8,5.23357,1.710955,NA,1.47823,3.522615,NA,-0.232725,NA
2/2/2024 7:00,0,12.175,12.425,12.325,12.295,13.535,44.8,1.79226,1.43695,NA,1.25991,0.35531,NA,-0.17704,8.04E-05
2/2/2024 8:00,29.285,12.28,12.43,12.435,12.36,13.525,44.8,1.88808,1.39466,NA,1.19571,0.49342,NA,-0.19895,NA
2/2/2024 9:00,133.6,12.445,12.445,12.625,12.46,13.52,44.75,1.61759,1.53044,NA,1.28109,0.08715,NA,-0.24935,NA
2/2/2024 10:00,194.35,12.7,12.47,12.92,12.605,13.525,44.7,2.04008,1.50191,NA,1.17564,0.53817,NA,-0.32627,NA
2/2/2024 11:00,375.6,13.07,12.515,13.33,12.815,13.54,44.7,1.66956,1.58853,NA,1.18039,0.08103,NA,-0.40814,0.002007914
2/2/2024 12:00,449.1,13.655,12.585,14.015,13.155,13.56,44.6,1.7037,1.59322,NA,1.213035,0.11048,NA,-0.380185,0.001411101
2/2/2024 13:00,565.55,14.335,12.7,14.71,13.605,13.6,44.55,1.64222,1.63239,NA,1.23059,0.00983,NA,-0.4018,0.001642882
2/2/2024 14:00,745.1,14.955,12.855,15.33,14.06,13.66,44.5,2.04343,1.64152,NA,1.32684,0.40191,NA,-0.31468,0.001036544
2/2/2024 15:00,214.5,15.37,13.045,15.63,14.445,13.745,44.4,3.08975,1.75696,NA,3.07401,1.33279,NA,1.31705,0.000607722
2/2/2024 16:00,175.1,15.355,13.245,15.5,14.595,13.845,44.5,2.83568,1.84138,10.2143,NA,0.9943,8.37292,NA,0.000608424
2/2/2024 17:00,31.5,15.305,13.405,15.41,14.645,13.955,44.5,NA,3.18192,16.7754,9.10773,NA,13.59348,5.92581,0.000235035
2/2/2024 18:00,0,15.14,13.535,15.185,14.625,14.055,44.5,4.78,2.04,NA,2.76,2.74,NA,0.72,0.000310614
2/2/2024 19:00,0,14.95,13.62,14.98,14.55,14.15,44.55,6.32,2.81,NA,2.65496,3.51,NA,-0.15504,0.000655277
2/2/2024 20:00,0,14.775,13.69,14.81,14.465,14.23,44.6,2.56,1.61211,NA,1.36916,0.94789,NA,-0.24295,4.29E-05
2/2/2024 21:00,0,14.625,13.715,14.67,14.38,14.29,44.6,1.85931,1.93716,NA,1.36434,-0.07785,NA,-0.57282,NA
2/2/2024 22:00,0,14.51,13.73,14.565,14.305,14.34,44.6,3.04697,1.70266,NA,1.34049,1.34431,NA,-0.36217,NA
2/2/2024 23:00,0,14.45,13.73,14.53,14.26,14.375,44.6,2.43056,1.73032,NA,1.47156,0.70024,NA,-0.25876,NA
2/3/2024,0,14.43,13.73,14.525,14.24,14.405,44.6,2.58934,1.97063,NA,1.44023,0.61871,NA,-0.5304,NA
2/3/2024 1:00,0,14.445,13.735,14.545,14.25,14.43,44.65,2.40724,1.80605,NA,1.33186,0.60119,NA,-0.47419,NA
2/3/2024 2:00,0,14.46,13.75,14.575,14.27,14.455,44.75,2.14614,1.74512,NA,1.02116,0.40102,NA,-0.72396,0.000198496
2/3/2024 3:00,0,14.52,13.78,14.645,14.325,14.485,45,3.01077,1.84812,NA,NA,1.16265,NA,NA,9.00E-05
2/3/2024 4:00,0,14.505,13.81,14.595,14.36,14.52,45.45,1.82302,1.21937,3.00456,NA,0.60365,1.78519,NA,NA
2/3/2024 5:00,0,14.25,13.82,14.29,14.245,14.545,45.6,1.74776,1.01203,3.82598,NA,0.73573,2.81395,NA,NA
2/3/2024 6:00,0,14.035,13.815,14.095,14.105,14.57,45.6,1.93767,0.954957,NA,NA,0.982713,NA,NA,NA
2/3/2024 7:00,0,13.89,13.79,13.965,13.985,14.58,45.55,2.67066,1.17179,NA,NA,1.49887,NA,NA,0.000670379
2/3/2024 8:00,48.803,13.825,13.755,13.925,13.905,14.58,45.5,1.86164,1.08974,NA,NA,0.7719,NA,NA,NA
2/3/2024 9:00,141.1,13.85,13.72,13.99,13.885,14.58,45.45,1.96881,1.0885,NA,NA,0.88031,NA,NA,0.001316959
2/3/2024 10:00,124.2,13.99,13.695,14.175,13.945,14.57,45.4,2.2377,1.16492,NA,NA,1.07278,NA,NA,0.001347647
2/3/2024 11:00,137.03,14.04,13.695,14.18,14,14.57,45.4,1.75545,0.953578,NA,0.564851,0.801872,NA,-0.388727,NA
2/3/2024 12:00,296.6,14.1,13.7,14.315,14.03,14.57,45.4,2.46024,1.07317,NA,NA,1.38707,NA,NA,0.001091569
2/3/2024 13:00,265.7,14.21,13.71,14.38,14.115,14.575,45.3,2.0042,1.04728,NA,0.648085,0.95692,NA,-0.399195,0.002220291
2/3/2024 14:00,704.2,14.44,13.735,14.74,14.22,14.585,45.25,1.91717,1.15193,NA,NA,0.76524,NA,NA,0.00870303
2/3/2024 15:00,318.2,14.855,13.77,15.105,14.48,14.605,45.2,2.19804,1.26391,NA,0.740619,0.93413,NA,-0.523291,0.005901473
2/3/2024 16:00,568.3,14.965,13.84,15.145,14.62,14.63,45.15,2.95658,1.33048,2.95126,0.763428,1.6261,1.62078,-0.567052,0.005160782
2/3/2024 17:00,163.5,14.935,13.915,14.995,14.65,14.67,45.15,2.92456,1.34953,NA,0.921368,1.57503,NA,-0.428162,0.001626738
2/3/2024 18:00,0,14.72,13.975,14.745,14.57,14.71,45.15,2.29557,1.14842,2.32861,0.623782,1.14715,1.18019,-0.524638,0.000468289
2/3/2024 19:00,0,14.315,14,14.29,14.38,14.745,45.2,2.12778,1.38742,2.23862,1.03667,0.74036,0.8512,-0.35075,3.81E-05
2/3/2024 20:00,0,13.945,13.99,13.955,14.13,14.77,45.2,3.23656,1.17146,2.63594,NA,2.0651,1.46448,NA,4.39E-05
2/3/2024 21:00,0,13.805,13.945,13.865,13.98,14.78,45.2,1.95991,1.19076,NA,0.771786,0.76915,NA,-0.418974,0.000752757
2/3/2024 22:00,0,13.74,13.885,13.815,13.9,14.765,45.2,2.67886,1.28466,NA,0.814899,1.3942,NA,-0.469761,0.000604488
2/3/2024 23:00,0,13.6,13.835,13.635,13.81,14.755,45.2,2.85338,1.25769,2.77912,1.29977,1.59569,1.52143,0.04208,NA
2/4/2024,0,13.385,13.785,13.445,13.67,14.735,45.2,3.94334,1.33047,2.43116,NA,2.61287,1.10069,NA,0.0002343
2/4/2024 1:00,0,13.23,13.73,13.29,13.54,14.71,45.2,2.42564,1.39751,NA,0.664602,1.02813,NA,-0.732908,0.000766074
2/4/2024 2:00,0,13.1,13.665,13.17,13.435,14.685,45.2,2.27526,1.45956,3.61129,0.644173,0.8157,2.15173,-0.815387,0.005442761
2/4/2024 3:00,0,12.965,13.6,13.04,13.33,14.65,45.2,1.78069,1.62182,2.2267,0.646466,0.15887,0.60488,-0.975354,0.00057105
2/4/2024 4:00,0,12.825,13.53,12.905,13.22,14.62,45.2,1.91754,1.41936,3.14737,0.751346,0.49818,1.72801,-0.668014,0.003137336
2/4/2024 5:00,0,12.685,13.47,12.765,13.11,14.58,45.2,2.21777,1.46271,2.85325,NA,0.75506,1.39054,NA,NA
2/4/2024 6:00,0,12.545,13.41,12.62,12.995,14.545,45.2,1.80237,1.60914,3.14337,NA,0.19323,1.53423,NA,0.014376359
2/4/2024 7:00,0,12.415,13.335,12.49,12.885,14.505,45.2,1.95329,1.58168,2.76557,0.614354,0.37161,1.18389,-0.967326,0.009067373
2/4/2024 8:00,165.65,12.25,13.275,12.33,12.77,14.46,45.2,1.90913,1.52694,2.22598,0.732152,0.38219,0.69904,-0.794788,0.00143139
2/4/2024 9:00,549.15,12.14,13.2,12.255,12.66,14.42,45.2,2.39354,1.58029,3.22974,0.648431,0.81325,1.64945,-0.931859,0.154270174
2/4/2024 10:00,860.6,12.21,13.135,12.405,12.64,14.375,45.2,2.75877,1.54209,NA,0.751775,1.21668,NA,-0.790315,0.074421247
2/4/2024 11:00,971.5,12.52,13.08,12.835,12.76,14.33,45.1,1.87714,2.04186,2.67671,0.847887,-0.16472,0.63485,-1.193973,0.003361789
2/4/2024 12:00,615.95,13.075,12.95,13.605,13.09,14.295,44.5,1.87194,1.79115,NA,0.796822,0.08079,NA,-0.994328,0.002608481
