Datetime_hr_CST,PPFD_IN_1_1_1,TS_1_1_1,TS_1_2_1,SWC_1_1_1,SWC_1_2_1,Year,DoY,Hour,DoY_hr,SR1,SR2,SR3,Rh,Ra1,Ra2,Ra3,GPP
2023/3/24 4:00,0.063,18.185,17.355,23.5,30.9,2023,83,4,83.16666667,1.69,NA,NA,NA,NA,NA,NA,-1.095055
2023/3/24 5:00,0.0835,18.155,17.34,23.5,30.9,2023,83,5,83.20833333,2.12,NA,NA,1.34,0.78,NA,NA,-0.1523525
2023/3/24 6:00,24.524,18.14,17.325,23.5,30.9,2023,83,6,83.25,1.68,NA,NA,1.43,0.25,NA,NA,-0.375855
2023/3/24 7:00,118.55,18.13,17.315,23.5,30.9,2023,83,7,83.29166667,2.89,NA,NA,1.39,1.5,NA,NA,0.15065
2023/3/24 8:00,330.9,18.22,17.31,23.5,30.9,2023,83,8,83.33333333,1.86,NA,NA,1.36,0.5,NA,NA,3.944
2023/3/24 9:00,513.45,18.48,17.31,23.45,30.9,2023,83,9,83.375,1.86,NA,NA,1.28,0.58,NA,NA,7.29545
2023/3/24 10:00,797.4,18.83,17.33,23.4,30.8,2023,83,10,83.41666667,2.59,NA,NA,1.3,1.29,NA,NA,8.40975
2023/3/24 11:00,940.35,19.2,17.385,23.3,30.8,2023,83,11,83.45833333,1.85,NA,NA,1.28,0.57,NA,NA,14.1205
2023/3/24 12:00,323.7,19.36,17.455,23.3,30.8,2023,83,12,83.5,1.83,NA,NA,1.32,0.51,NA,NA,14.8545
2023/3/24 13:00,621.7,19.39,17.54,23.3,30.8,2023,83,13,83.54166667,1.87,NA,NA,1.33,0.54,NA,NA,6.7822
2023/3/24 14:00,1012.5,19.61,17.615,23.45,30.8,2023,83,14,83.58333333,1.99,NA,NA,1.39,0.6,NA,NA,11.057
2023/3/24 15:00,1059,19.785,17.7,23.35,30.8,2023,83,15,83.625,1.91,NA,NA,1.37,0.54,NA,NA,14.197
2023/3/24 16:00,725,19.805,17.775,23.3,30.8,2023,83,16,83.66666667,1.99,NA,NA,1.47,0.52,NA,NA,14.195
2023/3/24 17:00,290.9,19.69,17.86,23.3,30.8,2023,83,17,83.70833333,2.4,NA,NA,NA,NA,NA,NA,9.6755
2023/3/24 18:00,24.421,19.43,17.92,23.3,30.8,2023,83,18,83.75,2.25,NA,NA,NA,NA,NA,NA,5.71645
2023/3/24 19:00,0.0575,19.07,17.955,23.3,30.8,2023,83,19,83.79166667,2.29,NA,NA,NA,NA,NA,NA,3.0812
2023/3/24 20:00,0.0725,18.72,17.95,23.3,30.8,2023,83,20,83.83333333,2.82,NA,NA,NA,NA,NA,NA,3.6679
2023/3/24 21:00,0.067,18.375,17.92,23.2,30.7,2023,83,21,83.875,2.51,NA,NA,NA,NA,NA,NA,1.34895
2023/3/24 22:00,0.061,18.045,17.86,23.2,30.7,2023,83,22,83.91666667,2.26,NA,NA,NA,NA,NA,NA,1.42515
2023/3/24 23:00,0.0585,17.775,17.79,23.2,30.7,2023,83,23,83.95833333,2.48,NA,NA,1.26,1.22,NA,NA,-1.107745
2023/3/25 0:00,0.0655,17.51,17.7,23.2,30.7,2023,84,0,84,1.91,NA,NA,1.35,0.56,NA,NA,0.94774
2023/3/25 1:00,0.071,17.265,17.615,23.2,30.7,2023,84,1,84.04166667,1.59,NA,NA,1.18,0.41,NA,NA,-1.13959
2023/3/25 2:00,0.0715,17.015,17.515,23.2,30.7,2023,84,2,84.08333333,1.62,NA,NA,1.14,0.48,NA,NA,-1.69335
2023/3/25 3:00,0.0595,16.79,17.415,23.2,30.7,2023,84,3,84.125,1.77,NA,NA,1.17,0.6,NA,NA,-4.583
2023/3/25 4:00,0.066,16.555,17.31,23.2,30.75,2023,84,4,84.16666667,1.44,NA,NA,1.21,0.23,NA,NA,-0.56156
2023/3/25 5:00,0.0765,16.31,17.21,23.2,30.8,2023,84,5,84.20833333,1.42,NA,NA,1.06,0.36,NA,NA,0.723125
2023/3/25 6:00,34.295,16.065,17.095,23.2,30.8,2023,84,6,84.25,1.38,NA,NA,1.03,0.35,NA,NA,-0.188635
2023/3/25 7:00,344,15.915,16.99,23.2,30.8,2023,84,7,84.29166667,1.36,NA,NA,1,0.36,NA,NA,-5.58985
2023/3/25 8:00,769.4,16.095,16.88,23.2,30.8,2023,84,8,84.33333333,1.28,NA,NA,1.01,0.27,NA,NA,0.4136
2023/3/25 9:00,1075,16.51,16.795,23.1,30.75,2023,84,9,84.375,1.27,NA,NA,0.97,0.3,NA,NA,12.844
2023/3/25 10:00,1475.5,17.745,16.76,23,30.7,2023,84,10,84.41666667,1.41,NA,NA,0.98,0.43,NA,NA,15.825
2023/3/25 11:00,1687.5,18.6,16.79,22.9,30.65,2023,84,11,84.45833333,1.4,NA,NA,1.07,0.33,NA,NA,13.5905
2023/3/25 12:00,1740.5,18.425,16.91,22.85,30.6,2023,84,12,84.5,1.56,NA,NA,1.2,0.36,NA,NA,16.8975
2023/3/25 13:00,1611.5,18.845,17.02,22.8,30.55,2023,84,13,84.54166667,1.37,NA,NA,1.15,0.22,NA,NA,14.076
2023/3/25 14:00,1446,18.93,17.13,22.75,30.5,2023,84,14,84.58333333,1.68,NA,NA,1.3,0.38,NA,NA,14.8365
2023/3/25 15:00,1116,18.77,17.235,22.7,30.4,2023,84,15,84.625,1.61,NA,NA,1.46,0.15,NA,NA,11.9315
2023/3/25 16:00,727.1,18.63,17.32,22.7,30.4,2023,84,16,84.66666667,1.8,NA,NA,NA,NA,NA,NA,14.0405
2023/3/25 17:00,322.65,18.45,17.375,22.7,30.35,2023,84,17,84.70833333,1.81,NA,NA,NA,NA,NA,NA,9.6967
2023/3/25 18:00,34.883,18.165,17.405,22.7,30.3,2023,84,18,84.75,1.79,NA,NA,NA,NA,NA,NA,7.6517
2023/3/25 19:00,0.042,17.82,17.415,22.7,30.3,2023,84,19,84.79166667,2.3,NA,NA,NA,NA,NA,NA,1.4429
2023/3/25 20:00,0.065,17.49,17.39,22.7,30.3,2023,84,20,84.83333333,2.32,NA,NA,NA,NA,NA,NA,2.11585
2023/3/25 21:00,0.047,17.165,17.35,22.75,30.25,2023,84,21,84.875,1.81573,NA,NA,NA,NA,NA,NA,2.7619
2023/3/25 22:00,0.0645,16.845,17.27,22.8,30.2,2023,84,22,84.91666667,1.57,NA,NA,NA,NA,NA,NA,2.8423
2023/3/25 23:00,0.072,16.555,17.19,22.8,30.2,2023,84,23,84.95833333,1.5,NA,NA,1.15,0.35,NA,NA,3.023
2023/3/26 0:00,0.071,16.275,17.1,22.8,30.2,2023,85,0,85,1.46,NA,NA,1.08,0.38,NA,NA,2.92605
2023/3/26 1:00,0.046,16,17,22.8,30.2,2023,85,1,85.04166667,1.46,NA,NA,1.08,0.38,NA,NA,0.3560185
2023/3/26 2:00,0.047,15.725,16.89,22.8,30.2,2023,85,2,85.08333333,1.38,NA,NA,1.03,0.35,NA,NA,-0.50585
2023/3/26 3:00,0.078,15.54,16.775,22.8,30.2,2023,85,3,85.125,1.26,NA,NA,1.04,0.22,NA,NA,-4.4785
2023/3/26 4:00,0.054,15.385,16.665,22.8,30.2,2023,85,4,85.16666667,1.32,NA,NA,0.97,0.35,NA,NA,-0.113956
2023/3/26 5:00,0.092,15.2,16.555,22.8,30.2,2023,85,5,85.20833333,1.28,NA,NA,0.97,0.31,NA,NA,-0.332415
2023/3/26 6:00,43.35,15.035,16.445,22.8,30.2,2023,85,6,85.25,1.29,NA,NA,0.93,0.36,NA,NA,0.7874
2023/3/26 7:00,360.75,14.98,16.345,22.8,30.2,2023,85,7,85.29166667,1.26,NA,NA,0.94,0.32,NA,NA,-0.01325
2023/3/26 8:00,759.1,15.295,16.245,22.8,30.2,2023,85,8,85.33333333,1.18,NA,NA,0.89,0.29,NA,NA,2.17245
2023/3/26 9:00,1006.5,15.81,16.18,22.7,30.2,2023,85,9,85.375,1.27,NA,NA,0.88,0.39,NA,NA,7.9396
2023/3/26 10:00,743.9,16.43,16.175,22.6,30.2,2023,85,10,85.41666667,1.42,NA,NA,0.95,0.47,NA,NA,14.496
2023/3/26 11:00,636.75,16.82,16.215,22.5,30.15,2023,85,11,85.45833333,1.32,NA,NA,1,0.32,NA,NA,12.6115
2023/3/26 12:00,451.25,17.04,16.29,22.5,30.1,2023,85,12,85.5,1.46,NA,NA,1.07,0.39,NA,NA,12.109
2023/3/26 13:00,344.1,17.105,16.375,22.45,30.1,2023,85,13,85.54166667,1.56,NA,NA,1.13,0.43,NA,NA,12.1435
2023/3/26 14:00,441.6,17.195,16.45,22.4,30,2023,85,14,85.58333333,1.52,NA,NA,1.16,0.36,NA,NA,11.356
2023/3/26 15:00,280.1,17.245,16.52,22.4,30,2023,85,15,85.625,1.69,NA,NA,1.18,0.51,NA,NA,11.3725
2023/3/26 16:00,360.8,17.28,16.575,22.4,29.9,2023,85,16,85.66666667,1.96,NA,NA,1.17,0.79,NA,NA,9.21675
2023/3/26 17:00,100.8,17.28,16.62,22.4,29.9,2023,85,17,85.70833333,1.8,NA,NA,1.18,0.62,NA,NA,9.7378
2023/3/26 18:00,22.551,17.17,16.67,22.4,29.9,2023,85,18,85.75,1.68,NA,NA,1.18,0.5,NA,NA,3.58628
2023/3/26 19:00,0.051,17,16.69,22.4,29.9,2023,85,19,85.79166667,1.93,NA,NA,1.18,0.75,NA,NA,0.658495
2023/3/26 20:00,0.0565,16.785,16.705,22.4,29.9,2023,85,20,85.83333333,2.85,NA,NA,1.14,1.71,NA,NA,2.44465
2023/3/26 21:00,0.069,16.575,16.695,22.4,29.9,2023,85,21,85.875,1.65,NA,NA,1.21,0.44,NA,NA,0.27631
2023/3/26 22:00,0.0785,16.38,16.66,22.4,29.9,2023,85,22,85.91666667,1.76,NA,NA,1.08,0.68,NA,NA,0.30760125
2023/3/26 23:00,0.0695,16.2,16.63,22.4,29.8,2023,85,23,85.95833333,1.97,NA,NA,1.04,0.93,NA,NA,0.0628012
2023/3/27 0:00,0.0515,16.03,16.58,22.4,29.8,2023,86,0,86,1.64987,NA,NA,1.11,0.53987,NA,NA,-0.354955
2023/3/27 1:00,0.0655,15.87,16.525,22.4,29.8,2023,86,1,86.04166667,1.54,NA,NA,1.02,0.52,NA,NA,-0.0595963
2023/3/27 2:00,0.0695,15.725,16.465,22.4,29.8,2023,86,2,86.08333333,2.03,NA,NA,1.04,0.99,NA,NA,0.37986
2023/3/27 3:00,0.0615,15.6,16.4,22.4,29.8,2023,86,3,86.125,1.99,NA,NA,1.05,0.94,NA,NA,-3.64885
2023/3/27 4:00,0.069,15.495,16.34,22.4,29.8,2023,86,4,86.16666667,1.51,NA,NA,0.97,0.54,NA,NA,0.06545
2023/3/27 5:00,0.089,15.38,16.275,22.4,29.8,2023,86,5,86.20833333,1.42,NA,NA,1.01,0.41,NA,NA,-0.3964795
2023/3/27 6:00,44.96,15.255,16.215,22.4,29.8,2023,86,6,86.25,1.58,NA,NA,0.96,0.62,NA,NA,0.883725
2023/3/27 7:00,337.55,15.24,16.145,22.4,29.8,2023,86,7,86.29166667,1.33,NA,NA,0.96,0.37,NA,NA,2.03235
2023/3/27 8:00,735.3,15.475,16.095,22.35,29.7,2023,86,8,86.33333333,1.31,NA,NA,0.95,0.36,NA,NA,9.027
2023/3/27 9:00,1039,15.86,16.06,22.3,29.7,2023,86,9,86.375,1.47,NA,NA,0.94,0.53,NA,NA,13.333
2023/3/27 10:00,1448,17.04,16.065,22.15,29.7,2023,86,10,86.41666667,1.35,NA,NA,0.98,0.37,NA,NA,16.8525
2023/3/27 11:00,1649,17.86,16.14,22.05,29.65,2023,86,11,86.45833333,1.34,NA,NA,0.99,0.35,NA,NA,16.565
2023/3/27 12:00,1678,17.87,16.285,22,29.6,2023,86,12,86.5,1.35,NA,NA,1.07,0.28,NA,NA,14.564
2023/3/27 13:00,1605,18.285,16.425,21.95,29.5,2023,86,13,86.54166667,1.43,NA,NA,1.14,0.29,NA,NA,16.8145
2023/3/27 14:00,1423.5,18.54,16.565,21.9,29.45,2023,86,14,86.58333333,1.63,NA,NA,1.16,0.47,NA,NA,13.6595
2023/3/27 15:00,1023,18.53,16.705,21.85,29.4,2023,86,15,86.625,1.59,NA,NA,1.35,0.24,NA,NA,17.485
2023/3/27 16:00,611.75,18.505,16.84,21.8,29.3,2023,86,16,86.66666667,1.93,NA,NA,1.54,0.39,NA,NA,15.065
2023/3/27 17:00,185.6,18.44,16.94,21.8,29.3,2023,86,17,86.70833333,2.01,NA,NA,NA,NA,NA,NA,10.78645
2023/3/27 18:00,26.6725,18.25,17.025,21.8,29.25,2023,86,18,86.75,2.28,NA,NA,NA,NA,NA,NA,5.51005
2023/3/27 19:00,0.0475,17.985,17.09,21.8,29.2,2023,86,19,86.79166667,2.6,NA,NA,NA,NA,NA,NA,2.71155
2023/3/27 20:00,0.047,17.72,17.11,21.8,29.2,2023,86,20,86.83333333,3.23,NA,NA,NA,NA,NA,NA,2.82645
2023/3/27 21:00,0.054,17.48,17.11,21.8,29.2,2023,86,21,86.875,2.28,NA,NA,NA,NA,NA,NA,3.12275
2023/3/27 22:00,0.047,17.265,17.085,21.8,29.2,2023,86,22,86.91666667,2.71,NA,NA,NA,NA,NA,NA,2.11515
2023/3/27 23:00,0.0585,17.115,17.05,21.8,29.2,2023,86,23,86.95833333,1.93,NA,NA,1.26,0.67,NA,NA,1.5162755
2023/3/28 0:00,0.057,16.96,17.01,21.8,29.2,2023,87,0,87,1.82,NA,NA,1.3,0.52,NA,NA,2.51615
2023/3/28 1:00,0.077,16.805,16.965,21.8,29.2,2023,87,1,87.04166667,1.74,NA,NA,1.22,0.52,NA,NA,1.4685209
2023/3/28 2:00,0.0545,16.67,16.92,21.8,29.15,2023,87,2,87.08333333,1.71,NA,NA,1.3,0.41,NA,NA,-0.53519
2023/3/28 3:00,0.0695,16.575,16.87,21.8,29.1,2023,87,3,87.125,1.6,NA,NA,1.22,0.38,NA,NA,-0.199865
2023/3/28 4:00,0.0675,16.495,16.82,21.8,29.1,2023,87,4,87.16666667,1.64,NA,NA,1.15,0.49,NA,NA,-1.81885
2023/3/28 5:00,0.0865,16.405,16.77,21.8,29.1,2023,87,5,87.20833333,1.86,NA,NA,1.17,0.69,NA,NA,-2.62261
2023/3/28 6:00,28.6815,16.305,16.725,21.8,29.1,2023,87,6,87.25,1.59986,NA,NA,1.11,0.48986,NA,NA,-0.16915
2023/3/28 7:00,198,16.25,16.675,21.8,29.1,2023,87,7,87.29166667,2.23,NA,NA,1.18,1.05,NA,NA,1.629105
2023/3/28 8:00,564.95,16.28,16.63,21.8,29.1,2023,87,8,87.33333333,1.83,NA,NA,1.09,0.74,NA,NA,6.26235
2023/3/28 9:00,944,16.455,16.6,21.8,29,2023,87,9,87.375,1.76,NA,NA,1.12,0.64,NA,NA,13.43845
2023/3/28 10:00,1244,17.265,16.575,21.65,29,2023,87,10,87.41666667,1.72,NA,NA,1.09,0.63,NA,NA,15.774
2023/3/28 11:00,1057.85,17.595,16.61,21.6,29,2023,87,11,87.45833333,1.56,NA,NA,1.09,0.47,NA,NA,18.475
2023/3/28 12:00,1561,17.54,16.675,21.55,28.9,2023,87,12,87.5,1.59,NA,NA,1.2,0.39,NA,NA,17.2795
2023/3/28 13:00,1634,17.805,16.73,21.5,28.8,2023,87,13,87.54166667,1.59,NA,NA,1.15,0.44,NA,NA,23.896
2023/3/28 14:00,1382.5,17.88,16.8,21.5,28.75,2023,87,14,87.58333333,1.61,NA,NA,1.22,0.39,NA,NA,18.451
2023/3/28 15:00,693.75,17.78,16.865,21.4,28.7,2023,87,15,87.625,1.6,NA,NA,1.27,0.33,NA,NA,15.9305
2023/3/28 16:00,499.7,17.635,16.91,21.4,28.6,2023,87,16,87.66666667,1.82,NA,NA,1.61,0.21,NA,NA,14.169
2023/3/28 17:00,197.35,17.41,16.94,21.4,28.6,2023,87,17,87.70833333,1.92,NA,NA,NA,NA,NA,NA,12.1835
2023/3/28 18:00,17.0385,17.135,16.95,21.4,28.6,2023,87,18,87.75,1.94,NA,NA,NA,NA,NA,NA,4.702795
2023/3/28 19:00,0.0515,16.85,16.94,21.4,28.5,2023,87,19,87.79166667,1.81,NA,NA,NA,NA,NA,NA,3.04675
2023/3/28 20:00,0.064,16.61,16.9,21.4,28.5,2023,87,20,87.83333333,1.85,NA,NA,NA,NA,NA,NA,2.6753
2023/3/28 21:00,0.065,16.39,16.84,21.4,28.5,2023,87,21,87.875,1.62,NA,NA,1.17,0.45,NA,NA,1.7301
2023/3/28 22:00,0.064,16.185,16.78,21.4,28.5,2023,87,22,87.91666667,1.61,NA,NA,1.15,0.46,NA,NA,0.86915
2023/3/28 23:00,0.059,15.96,16.71,21.5,28.4,2023,87,23,87.95833333,1.61,NA,NA,1.15,0.46,NA,NA,-0.258145
2023/3/29 0:00,0.0655,15.8,16.64,21.5,28.4,2023,88,0,88,1.49,NA,NA,1.14,0.35,NA,NA,0.4331585
2023/3/29 1:00,0.067,15.665,16.555,21.5,28.4,2023,88,1,88.04166667,1.49,NA,NA,1.09,0.4,NA,NA,0.074027
2023/3/29 2:00,0.056,15.55,16.48,21.5,28.4,2023,88,2,88.08333333,1.52,NA,NA,1.09,0.43,NA,NA,-2.81005
2023/3/29 3:00,0.079,15.44,16.41,21.5,28.4,2023,88,3,88.125,1.63,NA,NA,1.08,0.55,NA,NA,1.71175
2023/3/29 4:00,0.06,15.29,16.335,21.65,28.45,2023,88,4,88.16666667,1.4,NA,NA,1.09,0.31,NA,NA,-0.035015
2023/3/29 5:00,0.071,15.11,16.265,22.15,28.65,2023,88,5,88.20833333,1.41,NA,NA,1.03,0.38,NA,NA,-1.2641
2023/3/29 6:00,19.881,14.925,16.19,22.5,28.9,2023,88,6,88.25,1.53,NA,NA,1.09,0.44,NA,NA,-2.337635
2023/3/29 7:00,94.85,14.77,16.1,22.35,29.1,2023,88,7,88.29166667,1.49,NA,NA,1.07,0.42,NA,NA,-2.33445
2023/3/29 8:00,142.35,14.745,16.015,22.4,29.2,2023,88,8,88.33333333,1.57,NA,NA,1.12,0.45,NA,NA,1.31895
2023/3/29 9:00,248.65,14.72,15.945,22.45,29.3,2023,88,9,88.375,1.37,NA,NA,1.06,0.31,NA,NA,0.96887
2023/3/29 10:00,727.7,14.845,15.88,22.4,29.3,2023,88,10,88.41666667,1.42,NA,NA,1.03,0.39,NA,NA,11.471
2023/3/29 11:00,1478,15.27,15.83,22.35,29.3,2023,88,11,88.45833333,1.35,NA,NA,1.04,0.31,NA,NA,8.73135
2023/3/29 12:00,1438,15.63,15.825,22.3,29.3,2023,88,12,88.5,1.33,NA,NA,1.07,0.26,NA,NA,18.059
2023/3/29 13:00,1691.5,16.05,15.86,22.25,29.3,2023,88,13,88.54166667,1.39,NA,NA,1.11,0.28,NA,NA,17.3555
2023/3/29 14:00,1466,16.385,15.91,22.2,29.3,2023,88,14,88.58333333,1.49,NA,NA,1.15,0.34,NA,NA,22.9815
2023/3/29 15:00,1059,16.51,15.99,22.2,29.3,2023,88,15,88.625,1.51,NA,NA,1.19,0.32,NA,NA,18.414
2023/3/29 16:00,549.75,16.555,16.07,22.2,29.3,2023,88,16,88.66666667,1.64,NA,NA,1.6,0.04,NA,NA,19.0765
2023/3/29 17:00,141.65,16.545,16.135,22.2,29.3,2023,88,17,88.70833333,1.77,NA,NA,1.44,0.33,NA,NA,13.044
2023/3/29 18:00,21.9445,16.465,16.19,22.2,29.3,2023,88,18,88.75,1.81,NA,NA,1.36,0.45,NA,NA,3.55234
2023/3/29 19:00,0.062,16.355,16.23,22.2,29.3,2023,88,19,88.79166667,1.66,NA,NA,1.27,0.39,NA,NA,-0.150595
2023/3/29 20:00,0.068,16.26,16.255,22.2,29.3,2023,88,20,88.83333333,1.72,NA,NA,1.24,0.48,NA,NA,0.2863415
2023/3/29 21:00,0.0725,16.135,16.26,22.2,29.3,2023,88,21,88.875,1.58,NA,NA,1.19,0.39,NA,NA,0.232775
2023/3/29 22:00,0.055,15.965,16.255,22.2,29.3,2023,88,22,88.91666667,1.97,NA,NA,1.22,0.75,NA,NA,0.0791375
2023/3/29 23:00,0.058,15.795,16.235,22.2,29.25,2023,88,23,88.95833333,1.6,NA,NA,1.15,0.45,NA,NA,-0.12242595
2023/3/30 0:00,0.0655,15.685,16.21,22.2,29.2,2023,89,0,89,1.53,NA,NA,1.16,0.37,NA,NA,-0.186172
2023/3/30 1:00,0.0655,15.595,16.17,22.2,29.2,2023,89,1,89.04166667,1.53,NA,NA,1.09,0.44,NA,NA,0.00481155
2023/3/30 2:00,0.077,15.57,16.135,22.2,29.2,2023,89,2,89.08333333,1.47,NA,NA,1.1,0.37,NA,NA,0.094966
2023/3/30 3:00,0.0765,15.555,16.1,22.2,29.2,2023,89,3,89.125,1.5,NA,NA,1.1,0.4,NA,NA,-0.033285
2023/3/30 4:00,0.06,15.525,16.07,22.2,29.2,2023,89,4,89.16666667,1.43,NA,NA,1.09,0.34,NA,NA,1.37984
2023/3/30 5:00,0.076,15.49,16.04,22.2,29.2,2023,89,5,89.20833333,1.46,NA,NA,1.08,0.38,NA,NA,0.744445
2023/3/30 6:00,18.7455,15.485,16.02,22.2,29.2,2023,89,6,89.25,1.59,NA,NA,1.14,0.45,NA,NA,1.585575
2023/3/30 7:00,77.28,15.51,15.995,22.1,29.2,2023,89,7,89.29166667,1.42,NA,NA,1.06,0.36,NA,NA,-0.792315
2023/3/30 8:00,358.4,15.615,15.975,22.1,29.2,2023,89,8,89.33333333,1.53,NA,NA,1.11,0.42,NA,NA,3.5993
2023/3/30 9:00,408.75,15.865,15.97,22.1,29.2,2023,89,9,89.375,1.48,NA,NA,1.08,0.4,NA,NA,6.874
2023/3/30 10:00,656.4,16.135,15.985,22,29.2,2023,89,10,89.41666667,1.85,NA,NA,1.13,0.72,NA,NA,9.8196
2023/3/30 11:00,517.4,16.56,16.02,22,29.2,2023,89,11,89.45833333,1.55,NA,NA,1.13,0.42,NA,NA,12.352
2023/3/30 12:00,548,16.865,16.085,22,29.2,2023,89,12,89.5,1.7,NA,NA,1.13,0.57,NA,NA,12.18095
2023/3/30 13:00,242.9,17.06,16.17,22,29.1,2023,89,13,89.54166667,1.63,NA,NA,1.17,0.46,NA,NA,12.801
2023/3/30 14:00,183.75,17.125,16.255,22,29.1,2023,89,14,89.58333333,1.72,NA,NA,1.19,0.53,NA,NA,6.6925
2023/3/30 15:00,336.6,17.215,16.335,22,29.1,2023,89,15,89.625,1.83,NA,NA,1.24,0.59,NA,NA,6.03895
2023/3/30 16:00,316.9,17.405,16.41,21.9,29.05,2023,89,16,89.66666667,1.79,NA,NA,1.25,0.54,NA,NA,7.20945
2023/3/30 17:00,178.8,17.52,16.48,21.9,29,2023,89,17,89.70833333,1.93,NA,NA,1.27,0.66,NA,NA,10.7733
2023/3/30 18:00,20.0155,17.515,16.56,21.9,29,2023,89,18,89.75,2.23,NA,NA,1.3,0.93,NA,NA,5.56165
2023/3/30 19:00,0.0755,17.455,16.625,21.9,29,2023,89,19,89.79166667,1.78,NA,NA,1.24,0.54,NA,NA,2.85225
2023/3/30 20:00,0.0725,17.42,16.67,21.9,29,2023,89,20,89.83333333,1.83,NA,NA,1.3,0.53,NA,NA,1.86135
2023/3/30 21:00,0.0675,17.41,16.71,21.9,29,2023,89,21,89.875,1.91,NA,NA,1.41,0.5,NA,NA,0.9803
2023/3/30 22:00,0.0705,17.435,16.745,21.9,29,2023,89,22,89.91666667,1.84,NA,NA,1.31,0.53,NA,NA,-0.90818
2023/3/30 23:00,0.076,17.475,16.775,21.9,29,2023,89,23,89.95833333,1.96,NA,NA,1.26,0.7,NA,NA,-0.4914
2023/3/31 0:00,0.076,17.55,16.8,21.9,29,2023,90,0,90,1.86,NA,NA,1.25,0.61,NA,NA,0.16915
2023/3/31 1:00,0.077,17.62,16.83,21.85,29,2023,90,1,90.04166667,1.82,NA,NA,1.3,0.52,NA,NA,-0.0176
2023/3/31 2:00,0.0695,17.685,16.865,21.8,29,2023,90,2,90.08333333,1.86,NA,NA,1.31,0.55,NA,NA,-1.46735
2023/3/31 3:00,0.077,17.715,16.9,21.8,29,2023,90,3,90.125,1.78,NA,NA,1.36,0.42,NA,NA,0.1389
2023/3/31 4:00,0.0695,17.725,16.94,21.75,29,2023,90,4,90.16666667,1.74,NA,NA,1.39,0.35,NA,NA,-2.47095
2023/3/31 5:00,0.123,17.7,16.97,21.7,28.9,2023,90,5,90.20833333,1.82,NA,NA,1.36,0.46,NA,NA,-0.72972
2023/3/31 6:00,20.225,17.665,16.995,21.7,28.9,2023,90,6,90.25,1.88,NA,NA,1.32,0.56,NA,NA,-0.018045
2023/3/31 7:00,169.85,17.7,17.015,21.7,28.9,2023,90,7,90.29166667,1.9,NA,NA,1.38,0.52,NA,NA,-0.009845
2023/3/31 8:00,349.35,17.915,17.035,21.7,28.9,2023,90,8,90.33333333,2.05,NA,NA,1.33,0.72,NA,NA,0.872155
2023/3/31 9:00,648.75,18.175,17.07,21.7,28.9,2023,90,9,90.375,1.89,NA,NA,1.34,0.55,NA,NA,9.1617
2023/3/31 10:00,1157,18.82,17.125,21.65,28.85,2023,90,10,90.41666667,1.87,NA,NA,1.33,0.54,NA,NA,13.2225
2023/3/31 11:00,1092.5,19.435,17.215,21.55,28.8,2023,90,11,90.45833333,2.07,NA,NA,1.33,0.74,NA,NA,21.018
2023/3/31 12:00,1184.5,19.615,17.355,21.5,28.75,2023,90,12,90.5,1.95,NA,NA,1.43,0.52,NA,NA,19.859
2023/3/31 13:00,993.5,19.765,17.495,21.5,28.65,2023,90,13,90.54166667,2.03,NA,NA,1.42,0.61,NA,NA,20.4415
2023/3/31 14:00,705,19.875,17.62,21.4,28.6,2023,90,14,90.58333333,2.13,NA,NA,NA,NA,NA,NA,17.352
2023/3/31 15:00,688.6,19.925,17.745,21.4,28.55,2023,90,15,90.625,2.15,NA,NA,NA,NA,NA,NA,14.218
2023/3/31 16:00,173.4,19.895,17.855,21.4,28.5,2023,90,16,90.66666667,2.33,NA,NA,NA,NA,NA,NA,12.02855
2023/3/31 17:00,37.415,19.735,17.945,21.35,28.4,2023,90,17,90.70833333,2.31,NA,NA,NA,NA,NA,NA,2.5681
2023/3/31 18:00,15.875,19.505,18.015,21.6,28.55,2023,90,18,90.75,2.27,NA,NA,NA,NA,NA,NA,2.7423
2023/3/31 19:00,0.074,19.21,18.05,21.5,28.6,2023,90,19,90.79166667,2.93,NA,NA,NA,NA,NA,NA,0.48652
2023/3/31 20:00,0.074,18.95,18.06,21.5,28.6,2023,90,20,90.83333333,2.73,NA,NA,NA,NA,NA,NA,2.75321
2023/3/31 21:00,0.069,18.73,18.045,21.45,28.6,2023,90,21,90.875,2.65,NA,NA,NA,NA,NA,NA,0.94016
2023/3/31 22:00,0.0695,18.525,18.01,21.4,28.6,2023,90,22,90.91666667,2.3,NA,NA,NA,NA,NA,NA,0.86933
2023/3/31 23:00,0.0735,18.33,17.97,21.5,28.6,2023,90,23,90.95833333,2.86057,NA,NA,NA,NA,NA,NA,0.759955
2023/4/1 0:00,0.052,18.14,17.925,21.5,28.6,2023,91,0,91,2.34,NA,NA,1.47,0.87,NA,NA,1.1624
2023/4/1 1:00,0.062,17.95,17.875,21.5,28.6,2023,91,1,91.04166667,2.08392,NA,NA,1.51,0.57392,NA,NA,-2.7675535
2023/4/1 2:00,0.0695,17.75,17.815,21.5,28.6,2023,91,2,91.08333333,2.06,NA,NA,1.51,0.55,NA,NA,0.53616
2023/4/1 3:00,0.061,17.535,17.745,21.5,28.6,2023,91,3,91.125,1.84,NA,NA,1.48,0.36,NA,NA,-2.68768
2023/4/1 4:00,0.059,17.29,17.68,21.5,28.6,2023,91,4,91.16666667,1.85,NA,NA,1.34,0.51,NA,NA,1.127735
