Datetime_hr_CST,PPFD_IN_1_1_1,TS_1_1_1,TS_1_2_1,SWC_1_1_1,SWC_1_2_1,Year,DoY,Hour,DoY_hr,SR1,SR2,SR3,Rh,Ra1,Ra2,Ra3,GPP
2022/6/4 8:00,753.75,22.81,22.825,24.6,24.7,2022,155,8,155.3333333,4.7,NA,NA,2.22,2.48,NA,NA,9.12765
2022/6/4 9:00,1048.25,23.455,22.825,24.55,24.7,2022,155,9,155.375,4.66,NA,NA,2.35,2.31,NA,NA,16.8135
2022/6/4 10:00,1303,24.77,22.875,24.4,24.7,2022,155,10,155.4166667,4.53,NA,NA,2.41,2.12,NA,NA,24.5255
2022/6/4 11:00,1350.5,25.6,23.035,24.25,24.65,2022,155,11,155.4583333,4.59,NA,NA,2.48,2.11,NA,NA,23.5835
2022/6/4 12:00,1709.5,25.71,23.23,24.15,24.55,2022,155,12,155.5,4.69,NA,NA,2.59,2.1,NA,NA,27.166
2022/6/4 13:00,1679,26.405,23.4,24.05,24.45,2022,155,13,155.5416667,4.7,NA,NA,2.7,2,NA,NA,24.5155
2022/6/4 14:00,1216.75,26.755,23.575,23.9,24.25,2022,155,14,155.5833333,4.86,NA,NA,2.79,2.07,NA,NA,27.3765
2022/6/4 15:00,621.65,26.19,23.755,23.9,24.2,2022,155,15,155.625,5.16,NA,NA,3.24,1.92,NA,NA,17.746
2022/6/4 16:00,936,25.83,23.875,23.9,24.1,2022,155,16,155.6666667,5.17,NA,NA,2.91,2.26,NA,NA,15.2165
2022/6/4 17:00,531.35,25.575,23.94,23.9,24.05,2022,155,17,155.7083333,5.22,NA,NA,2.84,2.38,NA,NA,18.9785
2022/6/4 18:00,153.45,25.22,23.975,24,24,2022,155,18,155.75,5.17,NA,NA,2.85,2.32,NA,NA,12.468
2022/6/4 19:00,14.8475,24.81,23.97,24,23.95,2022,155,19,155.7916667,5.23,NA,NA,2.85,2.38,NA,NA,2.59875
2022/6/4 20:00,0.0405,24.42,23.94,24,23.9,2022,155,20,155.8333333,5.53,NA,NA,2.76,2.77,NA,NA,1.9067
2022/6/4 21:00,0.05,24.08,23.885,24,23.9,2022,155,21,155.875,5,NA,NA,2.51,2.49,NA,NA,1.9720841
2022/6/4 22:00,0.0705,23.805,23.81,24,23.95,2022,155,22,155.9166667,6.51,NA,NA,2.53,3.98,NA,NA,-0.75611
2022/6/4 23:00,0.066,23.555,23.725,24,23.95,2022,155,23,155.9583333,5.1,NA,NA,2.47,2.63,NA,NA,1.055215
2022/6/5 0:00,0.059,23.295,23.64,24,24,2022,156,0,156,5.19,NA,NA,2.45,2.74,NA,NA,-1.31834
2022/6/5 1:00,0.0555,23.05,23.545,24,24,2022,156,1,156.0416667,5.27,NA,NA,2.37,2.9,NA,NA,-1.128405
2022/6/5 2:00,0.0625,22.81,23.455,24.1,24,2022,156,2,156.0833333,5.78,NA,NA,2.32,3.46,NA,NA,1.317855
2022/6/5 3:00,0.0615,22.62,23.355,24.1,23.95,2022,156,3,156.125,5,NA,NA,2.26,2.74,NA,NA,-1.329765
2022/6/5 4:00,0.102,22.47,23.255,24.1,23.9,2022,156,4,156.1666667,5.4,NA,NA,2.27,3.13,NA,NA,2.4489
2022/6/5 5:00,34.32,22.3,23.165,24.1,23.9,2022,156,5,156.2083333,4.79,NA,NA,2.22,2.57,NA,NA,-2.86355
2022/6/5 6:00,265.75,22.27,23.075,24.1,23.9,2022,156,6,156.25,5.17,NA,NA,2.18,2.99,NA,NA,2.6393
2022/6/5 7:00,646.95,22.54,22.99,24.05,23.9,2022,156,7,156.2916667,5.34,NA,NA,2.15,3.19,NA,NA,0.8255
2022/6/5 8:00,1019.5,23.23,22.95,23.95,23.9,2022,156,8,156.3333333,5.56,NA,NA,2.21,3.35,NA,NA,5.42465
2022/6/5 9:00,1356.5,24.955,22.965,23.8,23.8,2022,156,9,156.375,4.9,NA,NA,2.22,2.68,NA,NA,21.188
2022/6/5 10:00,1585.5,26.995,23.125,23.6,23.65,2022,156,10,156.4166667,5.03,NA,NA,2.52,2.51,NA,NA,27.3635
2022/6/5 11:00,1571.5,27.62,23.445,23.45,23.55,2022,156,11,156.4583333,4.72,NA,NA,2.54,2.18,NA,NA,24.288
2022/6/5 12:00,1641.5,27.3,23.745,23.4,23.35,2022,156,12,156.5,4.79,NA,NA,2.61,2.18,NA,NA,28.245
2022/6/5 13:00,1763.5,27.71,23.97,23.3,23.15,2022,156,13,156.5416667,4.91,NA,NA,2.74,2.17,NA,NA,24.35
2022/6/5 14:00,1492,28.12,24.15,23.2,23.05,2022,156,14,156.5833333,4.96,NA,NA,2.84,2.12,NA,NA,29.398
2022/6/5 15:00,1252.5,27.695,24.355,23.2,22.9,2022,156,15,156.625,4.9,NA,NA,3.31,1.59,NA,NA,23.6555
2022/6/5 16:00,918,27.045,24.505,23.2,22.8,2022,156,16,156.6666667,5.17,NA,NA,2.96,2.21,NA,NA,20.1005
2022/6/5 17:00,597.5,26.72,24.57,23.25,22.7,2022,156,17,156.7083333,5.18,NA,NA,3,2.18,NA,NA,18.261
2022/6/5 18:00,232.15,26.465,24.6,23.3,22.6,2022,156,18,156.75,5.26,NA,NA,2.99,2.27,NA,NA,14.1245
2022/6/5 19:00,14.4765,26.04,24.61,23.3,22.6,2022,156,19,156.7916667,5.72,NA,NA,2.85,2.87,NA,NA,7.88595
2022/6/5 20:00,0.044,25.545,24.58,23.3,22.6,2022,156,20,156.8333333,5.57,NA,NA,2.82,2.75,NA,NA,3.42465
2022/6/5 21:00,0.0595,25.15,24.525,23.35,22.6,2022,156,21,156.875,6.13,NA,NA,2.74,3.39,NA,NA,2.00255
2022/6/5 22:00,0.0455,24.81,24.445,23.4,22.55,2022,156,22,156.9166667,6.24,NA,NA,2.6,3.64,NA,NA,-3.59559
2022/6/5 23:00,0.06,24.55,24.355,23.4,22.5,2022,156,23,156.9583333,6.26,NA,NA,2.64,3.62,NA,NA,-6.05585
2022/6/6 0:00,0.0585,24.335,24.265,23.4,22.5,2022,157,0,157,5.34,NA,NA,2.55,2.79,NA,NA,-4.3984
2022/6/6 1:00,0.041,24.13,24.165,23.4,22.5,2022,157,1,157.0416667,5.11,NA,NA,2.6,2.51,NA,NA,-0.3306025
2022/6/6 2:00,0.038,23.92,24.075,23.4,22.5,2022,157,2,157.0833333,5.1,NA,NA,2.64,2.46,NA,NA,-2.3727
2022/6/6 3:00,0.0575,23.72,23.98,23.4,22.5,2022,157,3,157.125,5.48,NA,NA,2.57,2.91,NA,NA,-4.02165
2022/6/6 4:00,0.0915,23.55,23.895,23.4,22.4,2022,157,4,157.1666667,5.19,NA,NA,2.38,2.81,NA,NA,-0.93637
2022/6/6 5:00,30.8805,23.405,23.805,23.4,22.4,2022,157,5,157.2083333,5.41,NA,NA,2.35,3.06,NA,NA,-10.36225
2022/6/6 6:00,149.8,23.425,23.725,23.4,22.4,2022,157,6,157.25,6.19,NA,NA,2.36,3.83,NA,NA,-4.90415
2022/6/6 7:00,245.2,23.63,23.65,23.4,22.4,2022,157,7,157.2916667,5.9,NA,NA,2.33,3.57,NA,NA,-2.47915
2022/6/6 8:00,594.2,24.005,23.605,23.3,22.4,2022,157,8,157.3333333,5.18,NA,NA,2.36,2.82,NA,NA,7.51705
2022/6/6 9:00,929.9,24.76,23.605,23.25,22.4,2022,157,9,157.375,5.05,NA,NA,2.44,2.61,NA,NA,15.3145
2022/6/6 10:00,1389,26.45,23.67,23.05,22.25,2022,157,10,157.4166667,4.92,NA,NA,2.5,2.42,NA,NA,21.7545
2022/6/6 11:00,1256.5,27.095,23.855,22.95,22.15,2022,157,11,157.4583333,4.91,NA,NA,2.59,2.32,NA,NA,21.464
2022/6/6 12:00,1599,27.08,24.075,22.9,22,2022,157,12,157.5,4.86,NA,NA,2.69,2.17,NA,NA,27.8535
2022/6/6 13:00,1590,27.615,24.25,22.75,21.85,2022,157,13,157.5416667,5.18,NA,NA,2.77,2.41,NA,NA,25.587
2022/6/6 14:00,1390,27.965,24.42,22.7,21.75,2022,157,14,157.5833333,5.34,NA,NA,2.93,2.41,NA,NA,25.305
2022/6/6 15:00,1299,27.685,24.6,22.7,21.55,2022,157,15,157.625,5.14,NA,NA,3.11,2.03,NA,NA,21.371
2022/6/6 16:00,952,27.16,24.735,22.7,21.5,2022,157,16,157.6666667,5.35,NA,NA,2.94,2.41,NA,NA,19.4995
2022/6/6 17:00,529.7,26.8,24.805,22.7,21.45,2022,157,17,157.7083333,5.47,NA,NA,2.85,2.62,NA,NA,15.832
2022/6/6 18:00,181.35,26.435,24.825,22.7,21.4,2022,157,18,157.75,5.43,NA,NA,3.01,2.42,NA,NA,12.087
2022/6/6 19:00,12.178,26.025,24.815,22.8,21.3,2022,157,19,157.7916667,5.29,NA,NA,2.92,2.37,NA,NA,7.5173
2022/6/6 20:00,0.047,25.63,24.775,22.8,21.3,2022,157,20,157.8333333,5.16,NA,NA,2.84,2.32,NA,NA,2.64075
2022/6/6 21:00,0.0535,25.285,24.72,22.8,21.3,2022,157,21,157.875,5.81,NA,NA,3.17,2.64,NA,NA,1.83915
2022/6/6 22:00,0.07,24.97,24.64,22.8,21.3,2022,157,22,157.9166667,5.42,NA,NA,2.61,2.81,NA,NA,0.64125
2022/6/6 23:00,0.0645,24.66,24.555,22.8,21.3,2022,157,23,157.9583333,5.96,NA,NA,2.58,3.38,NA,NA,3.06315
2022/6/7 0:00,0.063,24.365,24.45,22.9,21.3,2022,158,0,158,5.9,NA,NA,2.51,3.39,NA,NA,4.7031
2022/6/7 1:00,0.065,24.115,24.35,22.9,21.3,2022,158,1,158.0416667,5.32,NA,NA,2.49,2.83,NA,NA,2.11765
2022/6/7 2:00,0.0655,23.975,24.245,22.9,21.3,2022,158,2,158.0833333,6.86,NA,NA,2.42,4.44,NA,NA,1.42797
2022/6/7 3:00,0.0555,23.795,24.145,22.9,21.25,2022,158,3,158.125,6.61,NA,NA,2.49,4.12,NA,NA,0.717
2022/6/7 4:00,0.1115,23.7,24.055,22.9,21.2,2022,158,4,158.1666667,7.31,NA,NA,2.43,4.88,NA,NA,0.1874
2022/6/7 5:00,32.34,23.56,23.97,22.9,21.2,2022,158,5,158.2083333,6.95,NA,NA,2.39,4.56,NA,NA,-1.85695
2022/6/7 6:00,216.4,23.52,23.89,22.9,21.2,2022,158,6,158.25,6.55,NA,NA,2.36,4.19,NA,NA,2.773215
2022/6/7 7:00,380.7,23.775,23.805,22.85,21.2,2022,158,7,158.2916667,6.2,NA,NA,2.35,3.85,NA,NA,2.18261
2022/6/7 8:00,763.5,24.255,23.765,22.8,21.2,2022,158,8,158.3333333,6.65,NA,NA,2.41,4.24,NA,NA,6.8741
2022/6/7 9:00,1278,25.3,23.78,22.7,21.1,2022,158,9,158.375,5.21,NA,NA,2.46,2.75,NA,NA,22.838
2022/6/7 10:00,1443,27.305,23.875,22.55,21,2022,158,10,158.4166667,5.15,NA,NA,2.59,2.56,NA,NA,23.3635
2022/6/7 11:00,1725.5,28.055,24.13,22.4,20.85,2022,158,11,158.4583333,4.7,NA,NA,2.69,2.01,NA,NA,24.715
2022/6/7 12:00,1869,27.84,24.395,22.3,20.7,2022,158,12,158.5,5.02,NA,NA,2.71,2.31,NA,NA,23.6405
2022/6/7 13:00,1707,28.355,24.6,22.2,20.55,2022,158,13,158.5416667,5.13,NA,NA,2.76,2.37,NA,NA,22.5195
2022/6/7 14:00,1554.5,28.675,24.775,22.15,20.4,2022,158,14,158.5833333,5.27,NA,NA,2.9,2.37,NA,NA,24.282
2022/6/7 15:00,1317.5,28.35,24.97,22.1,20.25,2022,158,15,158.625,4.93,NA,NA,3.46,1.47,NA,NA,20.118
2022/6/7 16:00,943,27.645,25.11,22.2,20.2,2022,158,16,158.6666667,5.48,NA,NA,2.98,2.5,NA,NA,17.139
2022/6/7 17:00,546.75,27.24,25.165,22.2,20.1,2022,158,17,158.7083333,5.54,NA,NA,3.06,2.48,NA,NA,15.524
2022/6/7 18:00,186.55,26.89,25.185,22.2,20.1,2022,158,18,158.75,5.5,NA,NA,2.96,2.54,NA,NA,12.1415
2022/6/7 19:00,12.324,26.475,25.165,22.3,20.05,2022,158,19,158.7916667,5.72,NA,NA,3.01,2.71,NA,NA,9.05195
2022/6/7 20:00,0.0515,26.055,25.115,22.3,20,2022,158,20,158.8333333,6.84,NA,NA,2.9,3.94,NA,NA,4.35565
2022/6/7 21:00,0.0575,25.705,25.05,22.3,20,2022,158,21,158.875,8.06,NA,NA,2.97,5.09,NA,NA,-1.325925
2022/6/7 22:00,0.062,25.41,24.97,22.3,20,2022,158,22,158.9166667,6.06,NA,NA,2.9,3.16,NA,NA,-0.871845
2022/6/7 23:00,0.05,25.145,24.875,22.3,20,2022,158,23,158.9583333,5.71,NA,NA,2.96,2.75,NA,NA,-1.1527875
2022/6/8 0:00,0.058,24.905,24.785,22.3,20,2022,159,0,159,6.6,NA,NA,2.82,3.78,NA,NA,-2.39115
2022/6/8 1:00,0.075,24.66,24.685,22.3,20,2022,159,1,159.0416667,6.65,NA,NA,2.64,4.01,NA,NA,0.071885
2022/6/8 2:00,0.058,24.445,24.585,22.3,20,2022,159,2,159.0833333,6.86,NA,NA,2.72,4.14,NA,NA,4.0907
2022/6/8 3:00,0.069,24.26,24.485,22.3,20,2022,159,3,159.125,7.18,NA,NA,2.66,4.52,NA,NA,-3.711125
2022/6/8 4:00,0.121,24.09,24.395,22.3,20,2022,159,4,159.1666667,6.67,NA,NA,2.48,4.19,NA,NA,-7.29765
2022/6/8 5:00,44.21,23.98,24.3,22.3,19.95,2022,159,5,159.2083333,6.27,NA,NA,2.58,3.69,NA,NA,-2.5871995
2022/6/8 6:00,209.05,23.99,24.21,22.3,19.9,2022,159,6,159.25,8.57,NA,NA,2.46,6.11,NA,NA,-3.72135
2022/6/8 7:00,348.35,24.235,24.14,22.3,19.9,2022,159,7,159.2916667,7.06,NA,NA,2.57,4.49,NA,NA,-2.80855
2022/6/8 8:00,662.25,24.63,24.095,22.25,19.9,2022,159,8,159.3333333,6.11,NA,NA,2.53,3.58,NA,NA,6.51085
2022/6/8 9:00,1062.5,25.65,24.105,22.15,19.8,2022,159,9,159.375,5.56,NA,NA,2.61,2.95,NA,NA,15.113
2022/6/8 10:00,1104,26.69,24.19,22.05,19.7,2022,159,10,159.4166667,5.14,NA,NA,2.76,2.38,NA,NA,21.4435
2022/6/8 11:00,1543.5,27.685,24.365,21.95,19.6,2022,159,11,159.4583333,5.28,NA,NA,2.74,2.54,NA,NA,27.4245
2022/6/8 12:00,1621,27.625,24.56,21.85,19.45,2022,159,12,159.5,5.15,NA,NA,2.86,2.29,NA,NA,27.3405
2022/6/8 13:00,1148.75,27.675,24.74,21.8,19.3,2022,159,13,159.5416667,5.28,NA,NA,2.92,2.36,NA,NA,29.8515
2022/6/8 14:00,1190,28.02,24.885,21.75,19.2,2022,159,14,159.5833333,5.4,NA,NA,3.05,2.35,NA,NA,23.5035
2022/6/8 15:00,940,27.795,25.035,21.8,19.1,2022,159,15,159.625,5.49,NA,NA,3.13,2.36,NA,NA,24.5895
2022/6/8 16:00,611.15,27.44,25.15,21.8,19.05,2022,159,16,159.6666667,5.85,NA,NA,3.09,2.76,NA,NA,20.1835
2022/6/8 17:00,468.2,27.205,25.21,21.8,19,2022,159,17,159.7083333,5.61,NA,NA,3.11,2.5,NA,NA,13.5195
2022/6/8 18:00,132.695,26.79,25.23,21.8,18.95,2022,159,18,159.75,5.81,NA,NA,3.09,2.72,NA,NA,13.711
2022/6/8 19:00,9.5765,26.345,25.23,21.9,18.9,2022,159,19,159.7916667,5.87,NA,NA,3.08,2.79,NA,NA,6.91045
2022/6/8 20:00,0.051,25.945,25.18,21.9,18.9,2022,159,20,159.8333333,5.96,NA,NA,2.96,3,NA,NA,4.53415
2022/6/8 21:00,0.063,25.605,25.11,21.9,18.9,2022,159,21,159.875,6.97,NA,NA,2.94,4.03,NA,NA,2.0732
2022/6/8 22:00,0.065,25.31,25.025,21.9,18.85,2022,159,22,159.9166667,7.39,NA,NA,2.78,4.61,NA,NA,0.73082
2022/6/8 23:00,0.07,25.06,24.925,21.9,18.8,2022,159,23,159.9583333,6.81,NA,NA,2.75,4.06,NA,NA,-0.1390385
2022/6/9 0:00,0.0645,24.925,24.83,21.9,18.8,2022,160,0,160,7.02,NA,NA,2.73,4.29,NA,NA,0.0887608
2022/6/9 1:00,0.059,24.79,24.745,21.9,18.8,2022,160,1,160.0416667,7.88,NA,NA,2.75,5.13,NA,NA,-0.321295
2022/6/9 2:00,0.055,24.62,24.66,21.9,18.8,2022,160,2,160.0833333,7.31,NA,NA,2.82,4.49,NA,NA,-0.622985
2022/6/9 3:00,0.064,24.515,24.58,21.9,18.8,2022,160,3,160.125,7.3,NA,NA,2.77,4.53,NA,NA,-1.196185
2022/6/9 4:00,0.095,24.375,24.5,21.9,18.8,2022,160,4,160.1666667,8.17,NA,NA,2.76,5.41,NA,NA,2.75295
2022/6/9 5:00,27.0565,24.24,24.425,21.9,18.8,2022,160,5,160.2083333,8.58,NA,NA,2.65,5.93,NA,NA,-4.3921
2022/6/9 6:00,228.3,24.2,24.355,21.9,18.8,2022,160,6,160.25,8.78,NA,NA,2.65,6.13,NA,NA,1.1557
2022/6/9 7:00,578.85,24.455,24.29,21.9,18.8,2022,160,7,160.2916667,7.89,NA,NA,2.64,5.25,NA,NA,5.3855
2022/6/9 8:00,869.2,24.99,24.25,21.9,18.75,2022,160,8,160.3333333,6.54,NA,NA,2.68,3.86,NA,NA,11.8245
2022/6/9 9:00,1023.5,26.03,24.275,21.8,18.7,2022,160,9,160.375,5.83,NA,NA,2.9,2.93,NA,NA,23.1985
2022/6/9 10:00,1382,27.255,24.38,21.7,18.55,2022,160,10,160.4166667,5.76,NA,NA,2.99,2.77,NA,NA,26.652
2022/6/9 11:00,1259.5,27.8,24.585,21.6,18.45,2022,160,11,160.4583333,5.61,NA,NA,2.93,2.68,NA,NA,21.9485
2022/6/9 12:00,1893,27.825,24.795,21.5,18.35,2022,160,12,160.5,5.42,NA,NA,3.06,2.36,NA,NA,24.1375
2022/6/9 13:00,1677.5,28.485,24.97,21.4,18.2,2022,160,13,160.5416667,5.59,NA,NA,3.08,2.51,NA,NA,25.2535
2022/6/9 14:00,1612,28.615,25.135,21.3,18.05,2022,160,14,160.5833333,5.54,NA,NA,3.22,2.32,NA,NA,24.0715
2022/6/9 15:00,1302,28.42,25.305,21.3,17.95,2022,160,15,160.625,5.33,NA,NA,3.68,1.65,NA,NA,24.921
