Datetime_hr_CST,PPFD_IN_1_1_1,TS_1_1_1,SWC_1_1_1,Year,DoY,Hour,DoY_hr,SR1,SR2,SR3,Rh,Ra1,Ra2,Ra3,GPP,SR,Ra
2024/4/23 8:00,940,15.365,43.7,2024,114,8,114.3333333,0.940796,1.49,NA,1.20024,-0.259444,0.28976,NA,8.41575,1.215398,0.015158
2024/4/23 9:00,1259,15.745,43.6,2024,114,9,114.375,0.943318,1.56035,NA,1.26,-0.316682,0.30035,NA,15.0185,1.251834,-0.008166
2024/4/23 10:00,1540.5,16.47,43.5,2024,114,10,114.4166667,1.06686,1.64,NA,1.24,-0.17314,0.4,NA,17.2725,1.35343,0.11343
2024/4/23 11:00,1694.5,17.49,43.35,2024,114,11,114.4583333,1.18675,1.77,NA,1.389,-0.20225,0.381,NA,19.9065,1.478375,0.089375
2024/4/23 12:00,1572,18.37,43.3,2024,114,12,114.5,1.28,1.85,NA,1.40868,-0.12868,0.44132,NA,20.7465,1.565,0.15632
2024/4/23 13:00,1300.5,18.84,43.3,2024,114,13,114.5416667,1.32077,1.89,NA,1.79,-0.46923,0.1,NA,20.217,1.605385,-0.184615
2024/4/23 14:00,1273.5,19.175,43.25,2024,114,14,114.5833333,1.87,1.96,NA,2.03,-0.16,-0.07,NA,19.7965,1.915,-0.115
2024/4/23 15:00,756.9,19.4,43.2,2024,114,15,114.625,1.910665,2.27,NA,2.14,-0.229335,0.13,NA,19.3705,2.0903325,-0.0496675
2024/4/23 16:00,155.55,19.54,43.2,2024,114,16,114.6666667,1.86,2.26,NA,2.07,-0.21,0.19,NA,14.765,2.06,-0.01
2024/4/23 17:00,188.25,19.61,43.2,2024,114,17,114.7083333,1.68,2.36,NA,2.11,-0.43,0.25,NA,5.64975,2.02,-0.09
2024/4/23 18:00,0,19.62,43.2,2024,114,18,114.75,1.7,2.46666,NA,2.06,-0.36,0.40666,NA,3.443905,2.08333,0.02333
2024/4/23 19:00,0,19.57,43.2,2024,114,19,114.7916667,1.75,2.3,NA,NA,NA,NA,NA,1.60935,2.025,NA
2024/4/23 20:00,0,19.485,43.25,2024,114,20,114.8333333,1.77136,2.23,NA,1.98863,-0.21727,0.24137,NA,0.846005,2.00068,0.01205
2024/4/23 21:00,0,19.39,43.3,2024,114,21,114.875,1.63,2.57,NA,NA,NA,NA,NA,0.62006,2.1,NA
2024/4/23 22:00,0,19.295,43.3,2024,114,22,114.9166667,1.75,2.33646,NA,1.68464,0.06536,0.65182,NA,0.998865,2.04323,0.35859
2024/4/23 23:00,0,19.215,43.3,2024,114,23,114.9583333,1.63,2.46346,NA,1.93,-0.3,0.53346,NA,1.71975,2.04673,0.11673
2024/4/24 0:00,0,19.14,43.3,2024,115,0,115,1.60624,2.41,NA,1.75468,-0.14844,0.65532,NA,-0.222105,2.00812,0.25344
2024/4/24 1:00,0,19.075,43.3,2024,115,1,115.0416667,1.6,2.37625,NA,1.7301,-0.1301,0.64615,NA,0.3646345,1.988125,0.258025
2024/4/24 2:00,0,19.01,43.3,2024,115,2,115.0833333,1.50698,2.23,NA,1.79,-0.28302,0.44,NA,1.8215,1.86849,0.07849
2024/4/24 3:00,0,18.95,43.3,2024,115,3,115.125,1.52,2.49,NA,1.65383,-0.13383,0.83617,NA,1.306275,2.005,0.35117
2024/4/24 4:00,0,18.905,43.3,2024,115,4,115.1666667,1.60891,2.25,NA,NA,NA,NA,NA,2.04785,1.929455,NA
2024/4/24 5:00,0,18.855,43.3,2024,115,5,115.2083333,1.70966,2.54148,NA,1.79986,-0.0902,0.74162,NA,1.6052,2.12557,0.32571
2024/4/24 6:00,31.885,18.805,43.3,2024,115,6,115.25,1.63126,2.95568,NA,1.59978,0.03148,1.3559,NA,2.5426,2.29347,0.69369
2024/4/24 7:00,132,18.785,43.3,2024,115,7,115.2916667,1.71679,2.38,NA,1.68026,0.03653,0.69974,NA,-1.20419,2.048395,0.368135
2024/4/24 8:00,289.9,18.8,43.3,2024,115,8,115.3333333,1.62945,2.3,NA,1.86,-0.23055,0.44,NA,-0.1596,1.964725,0.104725
2024/4/24 9:00,502.1,18.89,43.3,2024,115,9,115.375,1.53,2.34,NA,1.78,-0.25,0.56,NA,6.9426,1.935,0.155
2024/4/24 10:00,622.6,19.1,43.3,2024,115,10,115.4166667,1.68,2.6,NA,1.81,-0.13,0.79,NA,13.254,2.14,0.33
2024/4/24 11:00,991.5,19.395,43.2,2024,115,11,115.4583333,1.7,2.44,NA,1.92,-0.22,0.52,NA,14.64955,2.07,0.15
2024/4/24 12:00,1712,19.805,43.2,2024,115,12,115.5,1.8,2.53,NA,1.88,-0.08,0.65,NA,17.9335,2.165,0.285
2024/4/24 13:00,1576,20.27,43.1,2024,115,13,115.5416667,2.17,2.69,NA,1.89,0.28,0.8,NA,19.3945,2.43,0.54
2024/4/24 14:00,1325.5,20.74,43.05,2024,115,14,115.5833333,2.65,3.03,NA,2.57,0.08,0.46,NA,19.117,2.84,0.27
2024/4/24 15:00,932.5,21.095,43,2024,115,15,115.625,2.78,2.99,NA,2.67,0.11,0.32,NA,18.404,2.885,0.215
2024/4/24 16:00,855.5,21.285,43,2024,115,16,115.6666667,2.4,2.95,NA,2.63,-0.23,0.32,NA,14.4685,2.675,0.045
2024/4/24 17:00,422.05,21.39,43,2024,115,17,115.7083333,2.38,3.13143,NA,2.71,-0.33,0.42143,NA,13.142,2.755715,0.045715
2024/4/24 18:00,74.546,21.425,43,2024,115,18,115.75,2.42,3.15181,NA,2.61,-0.19,0.54181,NA,9.0588,2.785905,0.175905
2024/4/24 19:00,0,21.365,43,2024,115,19,115.7916667,2.24329,3.22,NA,2.46401,-0.22072,0.75599,NA,3.636815,2.731645,0.267635
2024/4/24 20:00,0,21.23,43,2024,115,20,115.8333333,2.24831,3.02,NA,2.37,-0.12169,0.65,NA,0.1044045,2.634155,0.264155
2024/4/24 21:00,0,21.04,43.1,2024,115,21,115.875,2.00092,NA,NA,2.13752,-0.1366,NA,NA,-0.108684,2.00092,-0.1366
2024/4/24 22:00,0,20.835,43.1,2024,115,22,115.9166667,2.15,2.76,NA,2.00545,0.14455,0.75455,NA,-0.66241,2.455,0.44955
2024/4/24 23:00,0,20.625,43.1,2024,115,23,115.9583333,1.92,2.63811,NA,2.08073,-0.16073,0.55738,NA,-0.28836,2.279055,0.198325
2024/4/25 0:00,0,20.415,43.1,2024,116,0,116,1.84859,2.83,NA,1.93751,-0.08892,0.89249,NA,-2.37855,2.339295,0.401785
2024/4/25 1:00,0,20.22,43.1,2024,116,1,116.0416667,1.88102,2.69,NA,1.87,0.01102,0.82,NA,1.2873,2.28551,0.41551
2024/4/25 2:00,0,20.035,43.1,2024,116,2,116.0833333,1.85,2.71,NA,1.91059,-0.06059,0.79941,NA,0.98909,2.28,0.36941
2024/4/25 3:00,0,19.83,43.15,2024,116,3,116.125,1.797,2.56,NA,1.77202,0.02498,0.78798,NA,1.2942,2.1785,0.40648
2024/4/25 4:00,0,19.645,43.2,2024,116,4,116.1666667,1.79,2.56,NA,1.89777,-0.10777,0.66223,NA,2.77995,2.175,0.27723
2024/4/25 5:00,0,19.46,43.2,2024,116,5,116.2083333,1.67646,2.49,NA,1.74,-0.06354,0.75,NA,0.79052,2.08323,0.34323
2024/4/25 6:00,72.405,19.305,43.2,2024,116,6,116.25,1.63699,2.46874,NA,1.73222,-0.09523,0.73652,NA,2.92315,2.052865,0.320645
2024/4/25 7:00,178.2,19.2,43.2,2024,116,7,116.2916667,1.71572,2.66,NA,1.73734,-0.02162,0.92266,NA,0.33042,2.18786,0.45052
2024/4/25 8:00,135.05,19.19,43.2,2024,116,8,116.3333333,1.75581,2.55,NA,1.89,-0.13419,0.66,NA,-4.561,2.152905,0.262905
2024/4/25 9:00,176.65,19.245,43.2,2024,116,9,116.375,1.88,2.72,NA,1.74,0.14,0.98,NA,-3.02885,2.3,0.56
2024/4/25 10:00,301.45,19.335,43.2,2024,116,10,116.4166667,1.9,2.88,NA,1.96,-0.06,0.92,NA,0.15545,2.39,0.43
2024/4/25 11:00,540.35,19.47,43.2,2024,116,11,116.4583333,1.92,2.58,NA,1.8,0.12,0.78,NA,13.064,2.25,0.45
2024/4/25 12:00,845.4,19.705,43.1,2024,116,12,116.5,2.01,2.62,NA,1.96,0.05,0.66,NA,11.87375,2.315,0.355
2024/4/25 13:00,1047,20.05,43.1,2024,116,13,116.5416667,2.03,2.58,NA,1.93,0.1,0.65,NA,16.435,2.305,0.375
2024/4/25 14:00,1209,20.455,43.05,2024,116,14,116.5833333,2.13741,2.74,NA,1.99836,0.13905,0.74164,NA,19.2565,2.438705,0.440345
2024/4/25 15:00,789,20.83,43,2024,116,15,116.625,2.26,2.84,NA,2.21,0.05,0.63,NA,24.9565,2.55,0.34
2024/4/25 16:00,495.05,21.095,43,2024,116,16,116.6666667,2.4055,2.86,NA,2.05026,0.35524,0.80974,NA,18.087,2.63275,0.58249
2024/4/25 17:00,229.3,21.26,43,2024,116,17,116.7083333,2.34,2.91,NA,2.46,-0.12,0.45,NA,15.251,2.625,0.165
2024/4/25 18:00,73.445,21.34,43,2024,116,18,116.75,2.29,3.09,NA,2.31,-0.02,0.78,NA,4.909465,2.69,0.38
2024/4/25 19:00,0,21.315,43,2024,116,19,116.7916667,2.4,3.04,NA,2.14,0.26,0.9,NA,1.37228,2.72,0.58
2024/4/25 20:00,0,21.195,43,2024,116,20,116.8333333,NA,2.9,NA,2.27,NA,0.63,NA,1.7856,2.9,0.63
2024/4/25 21:00,0,21.055,43,2024,116,21,116.875,2.06925,2.9,NA,2.12,-0.05075,0.78,NA,-1.8773,2.484625,0.364625
2024/4/25 22:00,0,20.92,43,2024,116,22,116.9166667,2.12,2.76,NA,2.11,0.01,0.65,NA,-0.110775,2.44,0.33
2024/4/25 23:00,0,20.82,43,2024,116,23,116.9583333,1.97,2.84,NA,2.06,-0.09,0.78,NA,-0.88396,2.405,0.345
2024/4/26 0:00,0,20.74,43,2024,117,0,117,1.9131,2.74,NA,2.06,-0.1469,0.68,NA,-0.28369,2.32655,0.26655
2024/4/26 1:00,0,20.66,43,2024,117,1,117.0416667,1.87602,2.69,NA,1.94,-0.06398,0.75,NA,-0.11671,2.28301,0.34301
2024/4/26 2:00,0,20.575,43,2024,117,2,117.0833333,2.07062,2.7,NA,1.97,0.10062,0.73,NA,-0.549745,2.38531,0.41531
2024/4/26 3:00,0,20.49,43,2024,117,3,117.125,1.94,2.74,NA,2.03,-0.09,0.71,NA,0.1755,2.34,0.31
2024/4/26 4:00,0,20.405,43,2024,117,4,117.1666667,2.16,2.72,NA,1.9,0.26,0.82,NA,-1.2999,2.44,0.54
2024/4/26 5:00,0,20.345,43.05,2024,117,5,117.2083333,NA,2.79,NA,1.92,NA,0.87,NA,-1.48708,2.79,0.87
2024/4/26 6:00,25.5,20.31,43.1,2024,117,6,117.25,1.89,2.45,NA,1.94,-0.05,0.51,NA,-1.06033,2.17,0.23
2024/4/26 7:00,145.85,20.28,43.1,2024,117,7,117.2916667,1.98,2.69,NA,1.96,0.02,0.73,NA,0.52118,2.335,0.375
2024/4/26 8:00,483.35,20.31,43.05,2024,117,8,117.3333333,1.87496,2.77,NA,1.98,-0.10504,0.79,NA,2.87045,2.32248,0.34248
2024/4/26 9:00,665.9,20.45,43,2024,117,9,117.375,2.09,2.75,NA,2.05,0.04,0.7,NA,10.757,2.42,0.37
2024/4/26 10:00,1186,20.695,43,2024,117,10,117.4166667,1.97,2.73,NA,2.08,-0.11,0.65,NA,16.1885,2.35,0.27
2024/4/26 11:00,868.5,21.18,42.9,2024,117,11,117.4583333,2.20982,3.02,NA,2.13345,0.07637,0.88655,NA,23.7215,2.61491,0.48146
2024/4/26 12:00,709.3,21.625,42.9,2024,117,12,117.5,2.27,3.01,NA,2.2,0.07,0.81,NA,20.2615,2.64,0.44
2024/4/26 13:00,1038,21.89,42.9,2024,117,13,117.5416667,2.22,2.97,NA,2.24,-0.02,0.73,NA,19.5315,2.595,0.355
2024/4/26 14:00,1255.5,22.125,42.85,2024,117,14,117.5833333,2.38,3.14,NA,2.33,0.05,0.81,NA,22.3745,2.76,0.43
2024/4/26 15:00,982,22.315,42.8,2024,117,15,117.625,2.69,3.09,NA,2.55,0.14,0.54,NA,23.1655,2.89,0.34
2024/4/26 16:00,511.5,22.405,42.8,2024,117,16,117.6666667,2.54,3.33,NA,2.69,-0.15,0.64,NA,18.897,2.935,0.245
2024/4/26 17:00,286.7,22.445,42.8,2024,117,17,117.7083333,2.4,3.31,NA,2.46,-0.06,0.85,NA,15.3465,2.855,0.395
2024/4/26 18:00,39.345,22.415,42.8,2024,117,18,117.75,2.43,3.25,NA,NA,NA,NA,NA,9.24845,2.84,NA
2024/4/26 19:00,0,22.295,42.8,2024,117,19,117.7916667,2.53,3.26,NA,2.58,-0.05,0.68,NA,3.50245,2.895,0.315
2024/4/26 20:00,0,22.125,42.9,2024,117,20,117.8333333,2.44926,3.42,NA,2.24544,0.20382,1.17456,NA,1.81706,2.93463,0.68919
2024/4/26 21:00,0,21.95,42.9,2024,117,21,117.875,2.38,3.15,NA,2.4,-0.02,0.75,NA,-0.03256,2.765,0.365
2024/4/26 22:00,0,21.79,42.9,2024,117,22,117.9166667,2.31,3.33,NA,2.35,-0.04,0.98,NA,0.967635,2.82,0.47
2024/4/26 23:00,0,21.685,42.9,2024,117,23,117.9583333,2.29866,3.07,NA,2.21739,0.08127,0.85261,NA,-0.85035,2.68433,0.46694
2024/4/27 0:00,0,21.6,42.9,2024,118,0,118,2.31,3.34,NA,2.2,0.11,1.14,NA,-0.56472,2.825,0.625
2024/4/27 1:00,0,21.53,42.9,2024,118,1,118.0416667,2.04301,3.05,NA,2.23763,-0.19462,0.81237,NA,0.186417,2.546505,0.308875
2024/4/27 2:00,0,21.465,42.9,2024,118,2,118.0833333,2.36,3.31,NA,2.33,0.03,0.98,NA,0.989375,2.835,0.505
2024/4/27 3:00,0,21.41,42.9,2024,118,3,118.125,2.48,3.14,NA,2.11687,0.36313,1.02313,NA,0.132695,2.81,0.69313
2024/4/27 4:00,0,21.36,42.9,2024,118,4,118.1666667,2.24,3.12,NA,2.2119,0.0281,0.9081,NA,-0.34584,2.68,0.4681
2024/4/27 5:00,0,21.32,42.9,2024,118,5,118.2083333,2.33,3.17,NA,2.23,0.1,0.94,NA,0.723585,2.75,0.52
2024/4/27 6:00,103.85,21.27,42.9,2024,118,6,118.25,2.31,3.01,NA,2.03267,0.27733,0.97733,NA,-0.65635,2.66,0.62733
2024/4/27 7:00,250.85,21.24,42.95,2024,118,7,118.2916667,2.23,3.02,NA,2.16,0.07,0.86,NA,2.9956,2.625,0.465
2024/4/27 8:00,484.45,21.275,42.9,2024,118,8,118.3333333,2.37,3.1,NA,2.09,0.28,1.01,NA,7.9284,2.735,0.645
2024/4/27 9:00,603,21.4,42.9,2024,118,9,118.375,2.4,3.13,NA,2.18,0.22,0.95,NA,14.415,2.765,0.585
2024/4/27 10:00,1156.5,21.635,42.85,2024,118,10,118.4166667,2.38,3.09,NA,2.41,-0.03,0.68,NA,16.253,2.735,0.325
2024/4/27 11:00,989.5,22.13,42.75,2024,118,11,118.4583333,2.33,3.17,NA,2.29,0.04,0.88,NA,22.938,2.75,0.46
2024/4/27 12:00,1436.5,22.57,42.65,2024,118,12,118.5,2.44,3.18,NA,2.29,0.15,0.89,NA,18.562,2.81,0.52
