Datetime_hr_CST,PPFD_IN_1_1_1,TS_1_1_1,SWC_1_1_1,Year,DoY,Hour,DoY_hr,SR1,SR2,SR3,Rh,Ra1,Ra2,Ra3,GPP,SR,Ra
2024/9/22 6:00,46.1,24.155,9,2024,266,6,266.25,NA,4.805,4.365,2.435,NA,2.37,1.93,0.13274,4.585,2.15
2024/9/22 7:00,292.85,24.13,9,2024,266,7,266.2916667,NA,4.885,4.55,2.735,NA,2.15,1.815,4.237,4.7175,1.9825
2024/9/22 8:00,637.75,24.315,9,2024,266,8,266.3333333,NA,4.795,4.41,2.53,NA,2.265,1.88,NA,4.6025,2.0725
2024/9/22 9:00,885,24.765,9,2024,266,9,266.375,NA,4.845,4.48,2.36,NA,2.485,2.12,4.94225,4.6625,2.3025
2024/9/22 10:00,1161,25.44,9,2024,266,10,266.4166667,NA,4.94,4.57,2.415,NA,2.525,2.155,12.21945,4.755,2.34
2024/9/22 11:00,1597,26.78,9.1,2024,266,11,266.4583333,NA,4.87,4.745,2.5,NA,2.37,2.245,17.31,4.8075,2.3075
2024/9/22 12:00,1343,27.445,9.1,2024,266,12,266.5,NA,4.9,4.86,2.305,NA,2.595,2.555,20.088,4.88,2.575
2024/9/22 13:00,1025,28.22,9.1,2024,266,13,266.5416667,NA,4.97,4.93,2.5,NA,2.47,2.43,15.873,4.95,2.45
2024/9/22 14:00,1075.25,28.435,9.05,2024,266,14,266.5833333,NA,5.13,4.845,2.595,NA,2.535,2.25,12.3835,4.9875,2.3925
2024/9/22 15:00,730.6,28.185,9.05,2024,266,15,266.625,NA,5.13,4.91,2.365,NA,2.765,2.545,11.7716,5.02,2.655
2024/9/22 16:00,440.8,27.955,9,2024,266,16,266.6666667,NA,5.215,5.08,2.665,NA,2.55,2.415,11.9795,5.1475,2.4825
2024/9/22 17:00,194.35,27.635,8.9,2024,266,17,266.7083333,NA,5.39,4.955,2.73,NA,2.66,2.225,10.07525,5.1725,2.4425
2024/9/22 18:00,0.3745,27.205,8.9,2024,266,18,266.75,NA,5.455,4.91,2.58,NA,2.875,2.33,5.5208,5.1825,2.6025
2024/9/22 19:00,0,26.74,8.9,2024,266,19,266.7916667,NA,5.235,4.9,2.57,NA,2.665,2.33,4.12865,5.0675,2.4975
2024/9/22 20:00,0,26.305,8.9,2024,266,20,266.8333333,NA,5.225,4.695,2.715,NA,2.51,1.98,2.0976,4.96,2.245
2024/9/22 21:00,0,25.945,8.9,2024,266,21,266.875,NA,4.99,4.52,2.73,NA,2.26,1.79,1.72845,4.755,2.025
2024/9/22 22:00,0,25.61,8.8,2024,266,22,266.9166667,NA,5.18,4.575,2.545,NA,2.635,2.03,1.4738,4.8775,2.3325
2024/9/22 23:00,0,25.3,8.8,2024,266,23,266.9583333,NA,5.15,4.55,2.555,NA,2.595,1.995,1.3858,4.85,2.295
2024/9/23 0:00,0,25.025,8.8,2024,267,0,267,NA,5.025,4.595,2.575,NA,2.45,2.02,0.109975,4.81,2.235
2024/9/23 1:00,0,24.78,8.8,2024,267,1,267.0416667,NA,4.91,4.48,2.54,NA,2.37,1.94,0.74381,4.695,2.155
2024/9/23 2:00,0,24.575,8.8,2024,267,2,267.0833333,NA,4.945,4.615,2.37,NA,2.575,2.245,0.500655,4.78,2.41
2024/9/23 3:00,0,24.375,8.8,2024,267,3,267.125,NA,4.89,4.51,2.285,NA,2.605,2.225,0.30126,4.7,2.415
2024/9/23 4:00,0,24.195,8.75,2024,267,4,267.1666667,NA,4.86,4.335,2.465,NA,2.395,1.87,0.382875,4.5975,2.1325
2024/9/23 5:00,0,24.015,8.7,2024,267,5,267.2083333,NA,4.81,4.435,2.47,NA,2.34,1.965,0.36384,4.6225,2.1525
2024/9/23 6:00,51.75,23.835,8.7,2024,267,6,267.25,NA,4.765,4.375,2.4,NA,2.365,1.975,0.27296,4.57,2.17
2024/9/23 7:00,182.6,23.76,8.7,2024,267,7,267.2916667,NA,4.76,4.305,2.365,NA,2.395,1.94,6.7232,4.5325,2.1675
2024/9/23 8:00,733.25,23.95,8.7,2024,267,8,267.3333333,NA,4.685,4.415,2.525,NA,2.16,1.89,-14.272,4.55,2.025
2024/9/23 9:00,1063,24.375,8.7,2024,267,9,267.375,NA,4.69,4.4,2.31,NA,2.38,2.09,9.8539,4.545,2.235
2024/9/23 10:00,1194,24.85,8.7,2024,267,10,267.4166667,NA,4.8,4.53,2.57,NA,2.23,1.96,11.4209,4.665,2.095
2024/9/23 11:00,1466.5,25.775,8.7,2024,267,11,267.4583333,NA,5.005,4.425,2.315,NA,2.69,2.11,17.267,4.715,2.4
2024/9/23 12:00,1299.5,26.685,8.7,2024,267,12,267.5,NA,4.74,4.685,2.275,NA,2.465,2.41,24.0725,4.7125,2.4375
2024/9/23 13:00,992.9,27.855,8.7,2024,267,13,267.5416667,NA,4.69,4.875,2.36,NA,2.33,2.515,23.4665,4.7825,2.4225
2024/9/23 14:00,743.95,28.4,8.7,2024,267,14,267.5833333,NA,4.715,4.915,2.545,NA,2.17,2.37,19.505,4.815,2.27
2024/9/23 15:00,918.8,28.33,8.7,2024,267,15,267.625,NA,4.72,4.86,2.33,NA,2.39,2.53,16.303,4.79,2.46
2024/9/23 16:00,254.75,27.985,8.7,2024,267,16,267.6666667,NA,4.71,4.88,2.56,NA,2.15,2.32,14.105,4.795,2.235
2024/9/23 17:00,91.435,27.64,8.65,2024,267,17,267.7083333,NA,4.8,4.985,2.51,NA,2.29,2.475,7.57485,4.8925,2.3825
2024/9/23 18:00,0,27.21,8.6,2024,267,18,267.75,NA,4.815,4.98,2.405,NA,2.41,2.575,1.55575,4.8975,2.4925
2024/9/23 19:00,0,26.71,8.55,2024,267,19,267.7916667,NA,4.765,4.76,2.61,NA,2.155,2.15,0.67982,4.7625,2.1525
2024/9/23 20:00,0,26.225,8.5,2024,267,20,267.8333333,NA,4.74,4.635,2.515,NA,2.225,2.12,0.8142,4.6875,2.1725
2024/9/23 21:00,0,25.79,8.6,2024,267,21,267.875,NA,4.75,4.645,2.55,NA,2.2,2.095,0.477205,4.6975,2.1475
2024/9/23 22:00,0,25.425,8.55,2024,267,22,267.9166667,NA,4.605,4.64,2.49,NA,2.115,2.15,0.699065,4.6225,2.1325
2024/9/23 23:00,0,25.165,8.5,2024,267,23,267.9583333,NA,4.73,4.525,2.43,NA,2.3,2.095,0.623265,4.6275,2.1975
2024/9/24 0:00,0,24.96,8.5,2024,268,0,268,NA,4.77,4.495,2.67,NA,2.1,1.825,0.314955,4.6325,1.9625
2024/9/24 1:00,0,24.78,8.5,2024,268,1,268.0416667,NA,4.685,4.455,2.61,NA,2.075,1.845,0.3220835,4.57,1.96
2024/9/24 2:00,0,24.645,8.5,2024,268,2,268.0833333,NA,4.71,4.69,2.57,NA,2.14,2.12,0.369315,4.7,2.13
2024/9/24 3:00,0,24.44,8.5,2024,268,3,268.125,NA,4.69,4.46,2.505,NA,2.185,1.955,0.67743,4.575,2.07
2024/9/24 4:00,0,24.23,8.5,2024,268,4,268.1666667,NA,4.46,4.365,2.49,NA,1.97,1.875,0.282015,4.4125,1.9225
2024/9/24 5:00,0,24.065,8.4,2024,268,5,268.2083333,NA,4.435,4.45,2.415,NA,2.02,2.035,0.25374,4.4425,2.0275
2024/9/24 6:00,60,23.86,8.4,2024,268,6,268.25,NA,4.54,4.275,2.465,NA,2.075,1.81,0.043493,4.4075,1.9425
2024/9/24 7:00,372.65,23.735,8.4,2024,268,7,268.2916667,NA,4.4,4.195,2.28,NA,2.12,1.915,4.04965,4.2975,2.0175
2024/9/24 8:00,392.35,23.855,8.4,2024,268,8,268.3333333,NA,4.55,4.255,2.45,NA,2.1,1.805,9.996,4.4025,1.9525
2024/9/24 9:00,484.15,24.295,8.4,2024,268,9,268.375,NA,4.715,4.545,2.66,NA,2.055,1.885,10.585,4.63,1.97
2024/9/24 10:00,1415.5,24.755,8.4,2024,268,10,268.4166667,NA,4.62,4.565,2.315,NA,2.305,2.25,12.9695,4.5925,2.2775
2024/9/24 11:00,1466.5,25.865,8.4,2024,268,11,268.4583333,NA,4.47,4.425,2.27,NA,2.2,2.155,14.095,4.4475,2.1775
2024/9/24 12:00,1391,26.69,8.4,2024,268,12,268.5,NA,4.46,4.775,2.405,NA,2.055,2.37,20.971,4.6175,2.2125
2024/9/24 13:00,1177.5,27.62,8.5,2024,268,13,268.5416667,NA,4.475,4.84,2.185,NA,2.29,2.655,15.4765,4.6575,2.4725
2024/9/24 14:00,792.65,28.095,8.4,2024,268,14,268.5833333,NA,4.545,4.95,2.385,NA,2.16,2.565,18.441,4.7475,2.3625
2024/9/24 15:00,341.95,28.04,8.4,2024,268,15,268.625,NA,4.7,4.94,2.495,NA,2.205,2.445,12.805,4.82,2.325
2024/9/24 16:00,198.2,27.88,8.4,2024,268,16,268.6666667,NA,4.775,5.12,2.62,NA,2.155,2.5,10.7255,4.9475,2.3275
2024/9/24 17:00,9.37,27.62,8.35,2024,268,17,268.7083333,NA,4.905,5.125,2.75,NA,2.155,2.375,4.50785,5.015,2.265
2024/9/24 18:00,0,27.235,8.4,2024,268,18,268.75,NA,5.16,4.95,2.575,NA,2.585,2.375,1.7358,5.055,2.48
2024/9/24 19:00,0,26.85,8.3,2024,268,19,268.7916667,NA,5.235,4.865,2.78,NA,2.455,2.085,0.13145,5.05,2.27
2024/9/24 20:00,0,26.48,8.3,2024,268,20,268.8333333,NA,5.14,4.92,3.11,NA,2.03,1.81,1.1836,5.03,1.92
2024/9/24 21:00,0,26.07,8.25,2024,268,21,268.875,NA,4.73,4.79,2.69,NA,2.04,2.1,0.823435,4.76,2.07
2024/9/24 22:00,0,25.68,8.2,2024,268,22,268.9166667,NA,4.645,4.575,2.68,NA,1.965,1.895,0.174163,4.61,1.93
2024/9/24 23:00,0,25.295,8.2,2024,268,23,268.9583333,NA,4.47,4.61,2.62,NA,1.85,1.99,-2.0832755,4.54,1.92
2024/9/25 0:00,0,24.91,8.2,2024,269,0,269,NA,4.305,4.45,2.435,NA,1.87,2.015,-0.25981,4.3775,1.9425
2024/9/25 1:00,0,24.56,8.2,2024,269,1,269.0416667,NA,4.26,4.52,2.365,NA,1.895,2.155,-0.106922,4.39,2.025
2024/9/25 2:00,0,24.27,8.2,2024,269,2,269.0833333,NA,4.055,4.26,2.445,NA,1.61,1.815,-3.051525,4.1575,1.7125
2024/9/25 3:00,0,24,8.2,2024,269,3,269.125,NA,4.005,4.355,2.415,NA,1.59,1.94,-0.1496545,4.18,1.765
2024/9/25 4:00,0,23.785,8.2,2024,269,4,269.1666667,NA,4.075,4.335,2.32,NA,1.755,2.015,-3.31015,4.205,1.885
2024/9/25 5:00,0,23.7,8.2,2024,269,5,269.2083333,NA,4.015,4.32,2.52,NA,1.495,1.8,0.18004,4.1675,1.6475
2024/9/25 6:00,0,23.675,8.2,2024,269,6,269.25,NA,4.19,4.29,2.485,NA,1.705,1.805,-0.17631,4.24,1.755
2024/9/25 7:00,108.41,23.645,8.2,2024,269,7,269.2916667,NA,4.275,4.4,2.49,NA,1.785,1.91,NA,4.3375,1.8475
2024/9/25 8:00,311.6,23.715,8.2,2024,269,8,269.3333333,NA,4.485,4.62,2.535,NA,1.95,2.085,-1.12465,4.5525,2.0175
2024/9/25 9:00,734.1,23.96,8.2,2024,269,9,269.375,NA,4.3,4.65,2.46,NA,1.84,2.19,-2.6508,4.475,2.015
2024/9/25 10:00,1325.5,24.36,8.2,2024,269,10,269.4166667,NA,4.265,4.525,2.385,NA,1.88,2.14,10.77,4.395,2.01
2024/9/25 11:00,1027.5,25.335,8.2,2024,269,11,269.4583333,NA,4.345,4.37,2.455,NA,1.89,1.915,23.0025,4.3575,1.9025
2024/9/25 12:00,319.65,25.865,8.2,2024,269,12,269.5,NA,4.28,4.58,2.365,NA,1.915,2.215,11.29375,4.43,2.065
2024/9/25 13:00,514.25,25.865,8.2,2024,269,13,269.5416667,NA,4.195,4.465,2.34,NA,1.855,2.125,13.107,4.33,1.99
2024/9/25 14:00,682.85,25.97,8.2,2024,269,14,269.5833333,NA,4.16,4.54,2.27,NA,1.89,2.27,16.598,4.35,2.08
2024/9/25 15:00,767.4,26.05,8.1,2024,269,15,269.625,NA,4.07,4.49,2.215,NA,1.855,2.275,11.3448,4.28,2.065
2024/9/25 16:00,420.85,26.015,8.1,2024,269,16,269.6666667,NA,4.14,4.43,2.14,NA,2,2.29,12.2948,4.285,2.145
2024/9/25 17:00,165.6,25.815,8,2024,269,17,269.7083333,NA,4.12,4.425,2.3,NA,1.82,2.125,8.7527,4.2725,1.9725
2024/9/25 18:00,0,25.425,8,2024,269,18,269.75,NA,4.1,4.4,2.27,NA,1.83,2.13,3.4734,4.25,1.98
2024/9/25 19:00,0,25.025,8,2024,269,19,269.7916667,NA,4.14,4.23,2.535,NA,1.605,1.695,3.54045,4.185,1.65
2024/9/25 20:00,0,24.64,8,2024,269,20,269.8333333,NA,4.15,4.215,2.46,NA,1.69,1.755,1.9979,4.1825,1.7225
2024/9/25 21:00,0,24.275,8,2024,269,21,269.875,NA,3.945,4.11,2.315,NA,1.63,1.795,2.4456,4.0275,1.7125
2024/9/25 22:00,0,23.93,8,2024,269,22,269.9166667,NA,4.02,4.18,2.22,NA,1.8,1.96,1.64765,4.1,1.88
2024/9/25 23:00,0,23.655,8,2024,269,23,269.9583333,NA,4.06,4.1,2.385,NA,1.675,1.715,2.8355,4.08,1.695
2024/9/26 0:00,0,23.4,7.95,2024,270,0,270,NA,4.055,4.01,2.28,NA,1.775,1.73,-0.471065,4.0325,1.7525
2024/9/26 1:00,0,23.105,7.9,2024,270,1,270.0416667,NA,3.95,4.07,2.305,NA,1.645,1.765,-0.274025,4.01,1.705
2024/9/26 2:00,0,22.81,7.9,2024,270,2,270.0833333,NA,3.81,3.89,2.43,NA,1.38,1.46,-0.19122,3.85,1.42
2024/9/26 3:00,0,22.52,7.9,2024,270,3,270.125,NA,3.835,3.815,2.16,NA,1.675,1.655,0.85194,3.825,1.665
2024/9/26 4:00,0,22.23,7.9,2024,270,4,270.1666667,NA,3.955,3.89,2.13,NA,1.825,1.76,0.839595,3.9225,1.7925
2024/9/26 5:00,0,21.955,7.85,2024,270,5,270.2083333,NA,3.78,3.875,2.185,NA,1.595,1.69,-0.352125,3.8275,1.6425
2024/9/26 6:00,39.025,21.7,7.8,2024,270,6,270.25,NA,3.69,3.68,2.15,NA,1.54,1.53,0.004,3.685,1.535
2024/9/26 7:00,387.95,21.52,7.9,2024,270,7,270.2916667,NA,3.56,3.625,2.28,NA,1.28,1.345,3.8108,3.5925,1.3125
2024/9/26 8:00,795.6,21.53,7.9,2024,270,8,270.3333333,NA,3.605,3.69,2.175,NA,1.43,1.515,6.05615,3.6475,1.4725
2024/9/26 9:00,1049.5,21.85,7.9,2024,270,9,270.375,NA,3.705,3.65,1.97,NA,1.735,1.68,6.12305,3.6775,1.7075
2024/9/26 10:00,1405.5,22.28,7.9,2024,270,10,270.4166667,NA,3.775,3.755,2.22,NA,1.555,1.535,13.49,3.765,1.545
2024/9/26 11:00,1481,23.47,7.85,2024,270,11,270.4583333,NA,3.765,3.79,1.99,NA,1.775,1.8,20.3005,3.7775,1.7875
2024/9/26 12:00,1395.5,24.295,7.8,2024,270,12,270.5,NA,3.785,3.95,2.035,NA,1.75,1.915,17.96,3.8675,1.8325
2024/9/26 13:00,1298.5,25.175,7.8,2024,270,13,270.5416667,NA,3.795,4.12,2.215,NA,1.58,1.905,16.655,3.9575,1.7425
2024/9/26 14:00,1237,25.77,7.85,2024,270,14,270.5833333,NA,3.79,4.2,2.105,NA,1.685,2.095,18.641,3.995,1.89
2024/9/26 15:00,925.5,25.57,7.85,2024,270,15,270.625,NA,3.885,4.295,2.145,NA,1.74,2.15,14.9395,4.09,1.945
2024/9/26 16:00,454.55,25.245,7.8,2024,270,16,270.6666667,NA,3.89,4.22,2.125,NA,1.765,2.095,9.8162,4.055,1.93
2024/9/26 17:00,168.65,24.885,7.75,2024,270,17,270.7083333,NA,4.075,4.18,2.11,NA,1.965,2.07,9.1075,4.1275,2.0175
2024/9/26 18:00,0,24.475,7.7,2024,270,18,270.75,NA,4.215,4.05,2.14,NA,2.075,1.91,7.1436,4.1325,1.9925
2024/9/26 19:00,0,23.995,7.7,2024,270,19,270.7916667,NA,4.225,3.97,2.19,NA,2.035,1.78,3.45595,4.0975,1.9075
2024/9/26 20:00,0,23.545,7.7,2024,270,20,270.8333333,NA,4.055,3.935,2.205,NA,1.85,1.73,1.7438,3.995,1.79
2024/9/26 21:00,0,23.125,7.7,2024,270,21,270.875,NA,4.185,3.825,2.235,NA,1.95,1.59,1.257205,4.005,1.77
2024/9/26 22:00,0,22.75,7.7,2024,270,22,270.9166667,NA,4.13,3.755,2.17,NA,1.96,1.585,1.78475,3.9425,1.7725
2024/9/26 23:00,0,22.4,7.6,2024,270,23,270.9583333,NA,3.905,3.7,2.14,NA,1.765,1.56,-0.432555,3.8025,1.6625
2024/9/27 0:00,0,22.07,7.6,2024,271,0,271,NA,3.89,3.615,2.045,NA,1.845,1.57,-2.65025,3.7525,1.7075
2024/9/27 1:00,0,21.76,7.6,2024,271,1,271.0416667,NA,3.8,3.585,2.24,NA,1.56,1.345,-0.879685,3.6925,1.4525
2024/9/27 2:00,0,21.48,7.6,2024,271,2,271.0833333,NA,3.78,3.48,2.075,NA,1.705,1.405,-1.16405,3.63,1.555
2024/9/27 3:00,0,21.21,7.5,2024,271,3,271.125,NA,3.78,3.44,2.015,NA,1.765,1.425,-2.26955,3.61,1.595
2024/9/27 4:00,0,20.96,7.5,2024,271,4,271.1666667,NA,3.8,3.495,2.055,NA,1.745,1.44,-1.10905,3.6475,1.5925
2024/9/27 5:00,0,20.73,7.5,2024,271,5,271.2083333,NA,3.745,3.325,2.085,NA,1.66,1.24,-0.84661,3.535,1.45
2024/9/27 6:00,33.77,20.53,7.5,2024,271,6,271.25,NA,3.75,3.315,2.09,NA,1.66,1.225,4.0984,3.5325,1.4425
2024/9/27 7:00,388.7,20.36,7.5,2024,271,7,271.2916667,NA,3.695,3.32,1.995,NA,1.7,1.325,4.795815,3.5075,1.5125
2024/9/27 8:00,797,20.385,7.5,2024,271,8,271.3333333,NA,3.725,3.375,2.09,NA,1.635,1.285,6.0553,3.55,1.46
2024/9/27 9:00,1048,20.86,7.5,2024,271,9,271.375,NA,3.935,3.41,1.95,NA,1.985,1.46,9.67095,3.6725,1.7225
2024/9/27 10:00,1368,21.43,7.5,2024,271,10,271.4166667,NA,4.1,3.535,1.93,NA,2.17,1.605,14.4475,3.8175,1.8875
2024/9/27 11:00,1438,22.815,7.5,2024,271,11,271.4583333,NA,3.955,3.715,1.86,NA,2.095,1.855,18.284,3.835,1.975
2024/9/27 12:00,1484,23.945,7.5,2024,271,12,271.5,NA,4.05,3.83,1.93,NA,2.12,1.9,21.712,3.94,2.01
2024/9/27 13:00,1473,24.945,7.5,2024,271,13,271.5416667,NA,4.155,3.91,2.155,NA,2,1.755,17.0955,4.0325,1.8775
2024/9/27 14:00,1238.5,25.63,7.5,2024,271,14,271.5833333,NA,4.125,3.955,2.045,NA,2.08,1.91,14.771,4.04,1.995
2024/9/27 15:00,911,25.36,7.5,2024,271,15,271.625,NA,4.19,3.965,2.08,NA,2.11,1.885,15.728,4.0775,1.9975
2024/9/27 16:00,535.65,25.05,7.5,2024,271,16,271.6666667,NA,4.26,3.995,1.86,NA,2.4,2.135,13.7235,4.1275,2.2675
2024/9/27 17:00,164.85,24.695,7.5,2024,271,17,271.7083333,NA,4.17,3.935,2.05,NA,2.12,1.885,9.94675,4.0525,2.0025
2024/9/27 18:00,0,24.275,7.4,2024,271,18,271.75,NA,4.4,3.9,2.04,NA,2.36,1.86,7.9077,4.15,2.11
2024/9/27 19:00,0,23.795,7.4,2024,271,19,271.7916667,NA,4.24,3.865,2.125,NA,2.115,1.74,6.40165,4.0525,1.9275
2024/9/27 20:00,0,23.355,7.3,2024,271,20,271.8333333,NA,4.215,3.75,2.22,NA,1.995,1.53,5.6058,3.9825,1.7625
2024/9/27 21:00,0,22.965,7.3,2024,271,21,271.875,NA,4.105,3.685,2.045,NA,2.06,1.64,3.4262,3.895,1.85
2024/9/27 22:00,0,22.62,7.3,2024,271,22,271.9166667,NA,4,3.645,2.09,NA,1.91,1.555,-0.52682,3.8225,1.7325
2024/9/27 23:00,0,22.315,7.3,2024,271,23,271.9583333,NA,4.08,3.515,1.98,NA,2.1,1.535,0.362215,3.7975,1.8175
2024/9/28 0:00,0,22.03,7.3,2024,272,0,272,NA,3.895,3.41,2.055,NA,1.84,1.355,-2.32655,3.6525,1.5975
2024/9/28 1:00,0,21.785,7.3,2024,272,1,272.0416667,NA,3.87,3.355,2.075,NA,1.795,1.28,-2.62141,3.6125,1.5375
2024/9/28 2:00,0,21.54,7.3,2024,272,2,272.0833333,NA,3.68,3.335,1.99,NA,1.69,1.345,-1.3327,3.5075,1.5175
2024/9/28 3:00,0,21.305,7.25,2024,272,3,272.125,NA,3.66,3.325,1.88,NA,1.78,1.445,-6.7339,3.4925,1.6125
2024/9/28 4:00,0,21.085,7.2,2024,272,4,272.1666667,NA,3.635,3.3,1.885,NA,1.75,1.415,-1.108595,3.4675,1.5825
2024/9/28 5:00,0,20.86,7.2,2024,272,5,272.2083333,NA,3.675,3.31,1.915,NA,1.76,1.395,5.9431,3.4925,1.5775
2024/9/28 6:00,31.52,20.635,7.2,2024,272,6,272.25,NA,3.55,3.14,1.9,NA,1.65,1.24,3.21682,3.345,1.445
2024/9/28 7:00,386,20.45,7.2,2024,272,7,272.2916667,NA,3.58,3.21,2.135,NA,1.445,1.075,3.95375,3.395,1.26
2024/9/28 8:00,795.5,20.46,7.2,2024,272,8,272.3333333,NA,3.625,3.235,2.07,NA,1.555,1.165,5.60145,3.43,1.36
2024/9/28 9:00,1045,20.965,7.2,2024,272,9,272.375,NA,3.785,3.51,1.895,NA,1.89,1.615,5.6245,3.6475,1.7525
2024/9/28 10:00,1406,21.47,7.2,2024,272,10,272.4166667,NA,3.755,3.46,1.81,NA,1.945,1.65,13.388,3.6075,1.7975
2024/9/28 11:00,1484,22.825,7.2,2024,272,11,272.4583333,NA,3.93,3.6,1.91,NA,2.02,1.69,18.4025,3.765,1.855
2024/9/28 12:00,1484,23.95,7.2,2024,272,12,272.5,NA,4.005,3.63,1.955,NA,2.05,1.675,17.7705,3.8175,1.8625
2024/9/28 13:00,1474,25.05,7.2,2024,272,13,272.5416667,NA,3.875,3.855,2.18,NA,1.695,1.675,17.6,3.865,1.685
2024/9/28 14:00,1242.5,25.9,7.25,2024,272,14,272.5833333,NA,3.695,3.94,2.015,NA,1.68,1.925,13.3015,3.8175,1.8025
2024/9/28 15:00,909.5,25.55,7.2,2024,272,15,272.625,NA,3.73,3.78,2.13,NA,1.6,1.65,12.843,3.755,1.625
2024/9/28 16:00,532.5,25.185,7.15,2024,272,16,272.6666667,NA,3.77,3.81,2.13,NA,1.64,1.68,11.494,3.79,1.66
2024/9/28 17:00,158.45,24.775,7.1,2024,272,17,272.7083333,NA,3.825,3.755,2.155,NA,1.67,1.6,9.2838,3.79,1.635
2024/9/28 18:00,0,24.315,7.1,2024,272,18,272.75,NA,3.915,3.72,2.045,NA,1.87,1.675,7.3716,3.8175,1.7725
2024/9/28 19:00,0,23.81,7.1,2024,272,19,272.7916667,NA,3.78,3.59,2.18,NA,1.6,1.41,7.20235,3.685,1.505
2024/9/28 20:00,0,23.325,7,2024,272,20,272.8333333,NA,3.675,3.535,2.12,NA,1.555,1.415,6.9948,3.605,1.485
2024/9/28 21:00,0,22.9,7,2024,272,21,272.875,NA,3.47,3.52,2.075,NA,1.395,1.445,5.6409,3.495,1.42
2024/9/28 22:00,0,22.525,7,2024,272,22,272.9166667,NA,3.465,3.425,2.075,NA,1.39,1.35,4.9026,3.445,1.37
2024/9/28 23:00,0,22.16,7,2024,272,23,272.9583333,NA,3.39,3.395,1.99,NA,1.4,1.405,3.3888,3.3925,1.4025
2024/9/29 0:00,0,21.81,6.95,2024,273,0,273,NA,3.425,3.385,2.1,NA,1.325,1.285,3.37225,3.405,1.305
2024/9/29 1:00,0,21.475,7,2024,273,1,273.0416667,NA,3.35,3.335,1.995,NA,1.355,1.34,-0.727325,3.3425,1.3475
2024/9/29 2:00,0,21.145,6.9,2024,273,2,273.0833333,NA,3.24,3.145,2.085,NA,1.155,1.06,-0.87702,3.1925,1.1075
2024/9/29 3:00,0,20.85,6.9,2024,273,3,273.125,NA,3.165,3.08,1.88,NA,1.285,1.2,-0.94764,3.1225,1.2425
2024/9/29 4:00,0,20.57,6.9,2024,273,4,273.1666667,NA,3.07,2.995,1.945,NA,1.125,1.05,-0.741205,3.0325,1.0875
2024/9/29 5:00,0,20.325,6.9,2024,273,5,273.2083333,NA,3.055,2.96,1.885,NA,1.17,1.075,-0.87741,3.0075,1.1225
2024/9/29 6:00,37.15,20.1,6.85,2024,273,6,273.25,NA,3.06,2.92,1.835,NA,1.225,1.085,-1.1849,2.99,1.155
2024/9/29 7:00,382.55,19.935,6.8,2024,273,7,273.2916667,NA,3,2.97,1.945,NA,1.055,1.025,1.2066,2.985,1.04
2024/9/29 8:00,790.5,19.965,6.8,2024,273,8,273.3333333,NA,2.995,2.985,2.005,NA,0.99,0.98,4.39875,2.99,0.985
2024/9/29 9:00,1010,20.56,6.8,2024,273,9,273.375,NA,3.14,3.13,1.995,NA,1.145,1.135,4.95375,3.135,1.14
2024/9/29 10:00,1378,21.115,6.8,2024,273,10,273.4166667,NA,3.36,3.295,1.83,NA,1.53,1.465,7.29698,3.3275,1.4975
2024/9/29 11:00,1438.5,22.47,6.9,2024,273,11,273.4583333,NA,3.225,3.27,1.935,NA,1.29,1.335,18.7615,3.2475,1.3125
2024/9/29 12:00,1446.5,23.845,6.9,2024,273,12,273.5,NA,3.41,3.505,1.9,NA,1.51,1.605,16.5205,3.4575,1.5575
2024/9/29 13:00,1304.5,25.035,6.9,2024,273,13,273.5416667,NA,3.415,3.695,2.36,NA,1.055,1.335,19.3195,3.555,1.195
2024/9/29 14:00,1246.5,25.795,6.95,2024,273,14,273.5833333,NA,3.39,3.685,2.215,NA,1.175,1.47,15.86,3.5375,1.3225
2024/9/29 15:00,882.1,25.66,6.9,2024,273,15,273.625,NA,3.475,3.705,2.2,NA,1.275,1.505,14.4155,3.59,1.39
2024/9/29 16:00,525.4,25.47,6.9,2024,273,16,273.6666667,NA,3.495,3.63,2.39,NA,1.105,1.24,12.487,3.5625,1.1725
2024/9/29 17:00,146.4,25.175,6.8,2024,273,17,273.7083333,NA,3.605,3.625,2.63,NA,0.975,0.995,9.3145,3.615,0.985
2024/9/29 18:00,0,24.77,6.8,2024,273,18,273.75,NA,3.805,3.475,2.275,NA,1.53,1.2,8.205,3.64,1.365
2024/9/29 19:00,0,24.32,6.8,2024,273,19,273.7916667,NA,3.815,3.515,2.34,NA,1.475,1.175,7.71275,3.665,1.325
2024/9/29 20:00,0,23.92,6.8,2024,273,20,273.8333333,NA,3.71,3.49,2.285,NA,1.425,1.205,7.59595,3.6,1.315
2024/9/29 21:00,0,23.57,6.75,2024,273,21,273.875,NA,3.68,3.405,2.345,NA,1.335,1.06,7.7595,3.5425,1.1975
2024/9/29 22:00,0,23.24,6.7,2024,273,22,273.9166667,NA,3.645,3.26,2.365,NA,1.28,0.895,7.51085,3.4525,1.0875
2024/9/29 23:00,0,22.935,6.7,2024,273,23,273.9583333,NA,3.585,3.16,2.335,NA,1.25,0.825,2.98505,3.3725,1.0375
2024/9/30 0:00,0,22.64,6.7,2024,274,0,274,NA,3.795,3.18,2.31,NA,1.485,0.87,1.6591,3.4875,1.1775
