date,PPFD_IN_1_1_1,TS_1_1_1,TS_1_2_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,SWC_1_1_1,SR1,Rh,SR2,SR3,Ra1,Ra2,Ra3,gc,SR,Ra
3/2/2024 15:00,1080.5,14.52,13.275,15.065,14.19,14.38,41.75,1.7921,1.4214,2.17449,2.05032,0.3707,0.75309,0.62892,NA,1.983295,0.561895
3/2/2024 16:00,731.4,14.96,13.515,15.46,14.59,14.505,41.7,2.1026,1.39708,2.55017,NA,0.70552,1.15309,NA,NA,2.326385,0.929305
3/2/2024 17:00,355.6,15.28,13.755,15.73,14.92,14.66,41.7,2.25268,1.77595,2.41711,NA,0.47673,0.64116,NA,NA,2.334895,0.558945
3/2/2024 18:00,78.325,15.465,13.985,15.84,15.14,14.82,41.7,2.31007,1.25036,3.89001,NA,1.05971,2.63965,NA,NA,3.10004,1.84968
3/2/2024 19:00,0,15.49,14.175,15.745,15.235,14.975,41.7,2.32266,1.23875,2.144,2.7992,1.08391,0.90525,1.56045,NA,2.23333,0.99458
3/2/2024 20:00,0,15.38,14.325,15.52,15.2,15.115,41.7,2.003,1.11078,2.14721,NA,0.89222,1.03643,NA,NA,2.075105,0.964325
3/2/2024 21:00,0,15.2,14.43,15.27,15.1,15.235,41.7,2.16742,1.12036,2.41149,4.56913,1.04706,1.29113,3.44877,NA,2.289455,1.169095
3/2/2024 22:00,0,15,14.49,15.055,14.98,15.315,41.8,2.05888,1.02109,2.07557,3.90442,1.03779,1.05448,2.88333,NA,2.067225,1.046135
3/2/2024 23:00,0,14.825,14.5,14.875,14.85,15.375,41.8,2.23382,1.75741,2.19103,NA,0.47641,0.43362,NA,NA,2.212425,0.455015
3/3/2024,0,14.655,14.5,14.71,14.735,15.41,41.8,1.94203,1.2464,2.02969,NA,0.69563,0.78329,NA,NA,1.98586,0.73946
3/3/2024 1:00,0,14.54,14.475,14.625,14.635,15.43,41.8,2.04517,1.15887,2.37699,NA,0.8863,1.21812,NA,NA,2.21108,1.05221
3/3/2024 2:00,0,14.505,14.45,14.65,14.6,15.44,41.8,1.98108,1.21958,2.37422,NA,0.7615,1.15464,NA,NA,2.17765,0.95807
3/3/2024 3:00,0,14.49,14.43,14.63,14.59,15.44,41.8,2.74617,1.10557,2.5181,6.29467,1.6406,1.41253,5.1891,NA,2.632135,1.526565
3/3/2024 4:00,0,14.42,14.415,14.505,14.54,15.44,41.8,1.85955,1.13804,2.166,12.6859,0.72151,1.02796,11.54786,NA,2.012775,0.874735
3/3/2024 5:00,0,14.32,14.405,14.41,14.455,15.44,41.8,2.01125,1.32516,2.16845,NA,0.68609,0.84329,NA,NA,2.08985,0.76469
3/3/2024 6:00,0,14.265,14.385,14.395,14.415,15.44,41.8,2.05835,1.47966,2.16043,NA,0.57869,0.68077,NA,NA,2.10939,0.62973
3/3/2024 7:00,4.505,14.275,14.355,14.435,14.405,15.43,41.8,1.98502,1.57487,2.22346,NA,0.41015,0.64859,NA,NA,2.10424,0.52937
3/3/2024 8:00,123.45,14.325,14.34,14.515,14.43,15.42,41.8,2.27647,1.17353,2.69288,NA,1.10294,1.51935,NA,NA,2.484675,1.311145
3/3/2024 9:00,297.2,14.425,14.34,14.665,14.495,15.42,41.8,2.12619,1.26314,2.17754,NA,0.86305,0.9144,NA,NA,2.151865,0.888725
3/3/2024 10:00,433.75,14.625,14.35,14.945,14.635,15.425,41.8,2.19297,1.29726,2.20904,2.32679,0.89571,0.91178,1.02953,NA,2.201005,0.903745
3/3/2024 11:00,636.4,14.935,14.395,15.335,14.855,15.44,41.7,2.26619,1.45381,2.44857,1.76312,0.81238,0.99476,0.30931,NA,2.35738,0.90357
3/3/2024 12:00,807.5,15.34,14.47,15.81,15.155,15.475,41.65,2.4561,1.51852,2.81438,NA,0.93758,1.29586,NA,NA,2.63524,1.11672
3/3/2024 13:00,892.1,15.8,14.585,16.32,15.515,15.535,41.6,2.41064,1.634,2.69646,2.88031,0.77664,1.06246,1.24631,NA,2.55355,0.91955
3/3/2024 14:00,1124,16.27,14.735,16.8,15.885,15.62,41.55,2.16706,1.67293,2.70948,NA,0.49413,1.03655,NA,0.00897558,2.43827,0.76534
3/3/2024 15:00,1157.5,16.69,14.925,17.23,16.26,15.73,41.5,2.3667,1.74474,2.47536,2.63951,0.62196,0.73062,0.89477,0.006220177,2.42103,0.67629
3/3/2024 16:00,670.05,17.065,15.13,17.605,16.61,15.865,41.4,2.51135,1.69178,2.78972,2.66989,0.81957,1.09794,0.97811,0.005311568,2.650535,0.958755
3/3/2024 17:00,381.15,17.35,15.345,17.835,16.9,16.02,41.4,2.69465,1.66601,2.77,NA,1.02864,1.10399,NA,0.003797509,2.732325,1.066315
3/3/2024 18:00,60.3245,17.5,15.55,17.885,17.085,16.17,41.4,2.59009,1.47121,2.6167,NA,1.11888,1.14549,NA,0.001987233,2.603395,1.132185
3/3/2024 19:00,0,17.49,15.73,17.76,17.14,16.33,41.4,2.3458,1.48002,2.62103,NA,0.86578,1.14101,NA,0.001812248,2.483415,1.003395
3/3/2024 20:00,0,17.365,15.87,17.54,17.095,16.465,41.4,2.50075,1.47366,2.84774,NA,1.02709,1.37408,NA,0.000391086,2.674245,1.200585
3/3/2024 21:00,0,17.19,15.955,17.305,16.99,16.585,41.45,2.4391,1.61311,2.92444,NA,0.82599,1.31133,NA,NA,2.68177,1.06866
3/3/2024 22:00,0,16.99,16.01,17.095,16.87,16.67,41.5,2.3744,1.401,3.30726,NA,0.9734,1.90626,NA,0.000507349,2.84083,1.43983
3/3/2024 23:00,0,16.825,16.025,16.94,16.75,16.73,41.5,2.66339,1.42985,2.78155,NA,1.23354,1.3517,NA,NA,2.72247,1.29262
3/4/2024,0,16.725,16.02,16.89,16.67,16.77,41.5,2.42508,1.3905,3.2252,NA,1.03458,1.8347,NA,NA,2.82514,1.43464
3/4/2024 1:00,0,16.71,16.015,16.91,16.65,16.795,41.5,2.21528,1.52964,3.14766,NA,0.68564,1.61802,NA,0.001924215,2.68147,1.15183
3/4/2024 2:00,0,16.72,16.01,16.925,16.65,16.815,41.5,2.46708,1.24457,3.44358,NA,1.22251,2.19901,NA,NA,2.95533,1.71076
3/4/2024 3:00,0,16.68,16.02,16.87,16.635,16.835,41.5,2.48478,1.53734,2.8517,NA,0.94744,1.31436,NA,0.001076448,2.66824,1.1309
3/4/2024 4:00,0,16.635,16.02,16.805,16.595,16.855,41.5,3.09748,1.44863,3.25906,NA,1.64885,1.81043,NA,0.001471239,3.17827,1.72964
3/4/2024 5:00,0,16.615,16.02,16.805,16.575,16.865,41.5,4.47801,1.48214,3.37902,NA,2.99587,1.89688,NA,NA,3.928515,2.446375
3/4/2024 6:00,0,16.615,16.015,16.815,16.575,16.88,41.5,3.8186,1.55477,3.58158,NA,2.26383,2.02681,NA,0.00030073,3.70009,2.14532
3/4/2024 7:00,0,16.625,16.02,16.835,16.585,16.895,41.5,2.56409,1.65532,3.5752,NA,0.90877,1.91988,NA,0.000350622,3.069645,1.414325
3/4/2024 8:00,95.26,16.655,16.03,16.86,16.595,16.905,41.5,2.27798,1.72467,2.923,NA,0.55331,1.19833,NA,0.006165347,2.60049,0.87582
3/4/2024 9:00,195,16.7,16.04,16.94,16.63,16.925,41.5,2.6062,1.49973,2.93712,NA,1.10647,1.43739,NA,0.00583491,2.77166,1.27193
3/4/2024 10:00,431.25,16.815,16.06,17.13,16.715,16.94,41.5,2.52983,1.70189,2.8776,NA,0.82794,1.17571,NA,0.012623578,2.703715,1.001825
3/4/2024 11:00,675.1,17.055,16.085,17.455,16.885,16.965,41.4,2.4091,1.67929,2.82705,2.03452,0.72981,1.14776,0.35523,0.010480958,2.618075,0.938785
3/4/2024 12:00,787.15,17.41,16.15,17.895,17.145,17,41.4,2.93682,1.745,3.29673,2.68665,1.19182,1.55173,0.94165,0.010021306,3.116775,1.371775
3/4/2024 13:00,1097,17.82,16.25,18.355,17.465,17.06,41.3,2.76949,1.98816,3.0905,2.27789,0.78133,1.10234,0.28973,0.009126319,2.929995,0.941835
3/4/2024 14:00,1247,18.265,16.395,18.835,17.815,17.15,41.3,3.16856,2.1014,3.00937,4.95683,1.06716,0.90797,2.85543,0.008952385,3.088965,0.987565
3/4/2024 15:00,1083.5,18.735,16.56,19.325,18.215,17.26,41.2,3.0195,2.29618,2.96806,3.18866,0.72332,0.67188,0.89248,0.009485099,2.99378,0.6976
3/4/2024 16:00,587.3,19.08,16.76,19.64,18.555,17.385,41.2,3.32994,2.06989,3.67914,1.69169,1.26005,1.60925,-0.3782,0.005471777,3.50454,1.43465
3/4/2024 17:00,264.95,19.3,16.98,19.795,18.8,17.545,41.2,3.32139,2.28542,4.55942,NA,1.03597,2.274,NA,0.004152195,3.940405,1.654985
3/4/2024 18:00,66.3245,19.415,17.165,19.83,18.945,17.7,41.15,4.49263,2.42313,3.6727,NA,2.0695,1.24957,NA,0.000674973,4.082665,1.659535
3/4/2024 19:00,0,19.405,17.335,19.705,18.995,17.855,41.2,3.25387,1.76595,4.15634,NA,1.48792,2.39039,NA,0.000417346,3.705105,1.939155
3/4/2024 20:00,0,19.27,17.455,19.49,18.94,17.99,41.2,3.35657,1.88165,3.29455,NA,1.47492,1.4129,NA,0.000387809,3.32556,1.44391
3/4/2024 21:00,0,19.095,17.545,19.26,18.83,18.095,41.2,2.97689,2.25055,3.37497,NA,0.72634,1.12442,NA,NA,3.17593,0.92538
3/4/2024 22:00,0,18.915,17.585,19.06,18.71,18.185,41.2,3.63161,2.76867,3.81842,NA,0.86294,1.04975,NA,NA,3.725015,0.956345
3/4/2024 23:00,0,18.75,17.595,18.895,18.595,18.24,41.25,2.77631,2.49008,3.46729,NA,0.28623,0.97721,NA,NA,3.1218,0.63172
3/5/2024,0,18.61,17.585,18.765,18.495,18.285,41.3,3.82783,1.71628,4.35318,NA,2.11155,2.6369,NA,NA,4.090505,2.374225
3/5/2024 1:00,0,18.49,17.57,18.655,18.4,18.305,41.3,3.03727,1.6883,4.6234,3.83385,1.34897,2.9351,2.14555,NA,3.830335,2.142035
3/5/2024 2:00,0,18.385,17.545,18.555,18.32,18.32,41.3,2.60623,1.73002,2.83401,NA,0.87621,1.10399,NA,NA,2.72012,0.9901
3/5/2024 3:00,0,18.3,17.525,18.475,18.245,18.33,41.35,2.18085,0.928469,2.50195,NA,1.252381,1.573481,NA,0.003484062,2.3414,1.412931
3/5/2024 4:00,0,18.265,17.51,18.455,18.205,18.33,41.4,3.96651,1.67049,5.31713,NA,2.29602,3.64664,NA,NA,4.64182,2.97133
3/5/2024 5:00,0,18.235,17.485,18.425,18.175,18.33,41.4,3.4772,2.17888,4.01301,NA,1.29832,1.83413,NA,NA,3.745105,1.566225
3/5/2024 6:00,0,18.21,17.475,18.41,18.155,18.33,41.55,4.71709,1.95589,3.3867,NA,2.7612,1.43081,NA,0.002163544,4.051895,2.096005
3/5/2024 7:00,0,18.2,17.465,18.39,18.135,18.34,41.65,2.71556,1.71268,3.72355,3.24824,1.00288,2.01087,1.53556,NA,3.219555,1.506875
3/5/2024 8:00,33.02,18.14,17.485,18.275,18.115,18.385,42.45,1.85408,NA,1.43484,3.46391,NA,NA,NA,0.000555882,1.64446,NA
3/5/2024 9:00,139.2,17.99,17.495,18.085,18.015,18.425,42.25,2.29411,0.936319,2.25527,4.92011,1.357791,1.318951,3.983791,NA,2.27469,1.338371
3/5/2024 10:00,682.35,17.86,17.46,17.97,17.9,18.425,42.15,1.98509,1.43399,2.23002,2.21255,0.5511,0.79603,0.77856,0.012572812,2.107555,0.673565
3/5/2024 11:00,1189.5,17.855,17.415,18.1,17.865,18.405,42.1,2.92475,1.85797,2.48825,NA,1.06678,0.63028,NA,0.060404244,2.7065,0.84853
3/5/2024 12:00,1042,18.18,17.375,18.69,18.075,18.38,42,2.37755,2.29573,2.39469,3.35427,0.08182,0.09896,1.05854,0.020504217,2.38612,0.09039
3/5/2024 13:00,1436.5,18.62,17.405,19.175,18.41,18.375,41.95,3.13505,2.34133,2.67783,6.86992,0.79372,0.3365,4.52859,0.017255643,2.90644,0.56511
3/5/2024 14:00,1039.5,19.06,17.5,19.625,18.745,18.405,41.9,3.04012,2.24565,2.55833,2.2979,0.79447,0.31268,0.05225,0.01647507,2.799225,0.553575
3/5/2024 15:00,1177,19.465,17.64,19.98,19.07,18.47,41.8,3.28009,2.37822,2.72427,2.98804,0.90187,0.34605,0.60982,0.009705809,3.00218,0.62396
3/5/2024 16:00,803.5,19.735,17.795,20.23,19.33,18.565,41.8,2.53977,2.53688,2.74153,NA,0.00289,0.20465,NA,0.006770687,2.64065,0.10377
3/5/2024 17:00,416.05,19.915,17.955,20.36,19.53,18.675,41.8,3.45573,2.58563,3.35706,4.4475,0.8701,0.77143,1.86187,0.001842289,3.406395,0.820765
3/5/2024 18:00,82.01,19.985,18.105,20.375,19.645,18.79,41.8,3.1707,2.32121,3.68096,6.18595,0.84949,1.35975,3.86474,0.000856256,3.42583,1.10462
3/5/2024 19:00,0,19.9,18.225,20.165,19.64,18.895,41.8,3.01713,1.9217,2.88297,13.4163,1.09543,0.96127,11.4946,0.002854507,2.95005,1.02835
3/5/2024 20:00,0,19.685,18.315,19.84,19.51,18.99,41.8,2.85152,2.32071,3.21552,NA,0.53081,0.89481,NA,0.001899549,3.03352,0.71281
3/5/2024 21:00,0,19.425,18.345,19.515,19.32,19.065,41.8,3.29895,1.6341,3.22109,8.82682,1.66485,1.58699,7.19272,0.001195626,3.26002,1.62592
3/5/2024 22:00,0,19.15,18.335,19.205,19.115,19.105,41.8,3.60225,1.5331,2.61825,3.13477,2.06915,1.08515,1.60167,0.001003213,3.11025,1.57715
3/5/2024 23:00,0,18.88,18.295,18.93,18.91,19.12,41.85,2.82853,1.60647,2.82801,NA,1.22206,1.22154,NA,7.16E-05,2.82827,1.2218
3/6/2024,0,18.64,18.235,18.7,18.715,19.105,41.9,2.64349,3.58486,2.53706,8.23459,-0.94137,-1.0478,4.64973,0.000207195,2.590275,-0.994585
3/6/2024 1:00,0,18.415,18.15,18.46,18.525,19.08,41.9,3.27576,1.53816,2.68447,NA,1.7376,1.14631,NA,NA,2.980115,1.441955
3/6/2024 2:00,0,18.185,18.06,18.23,18.335,19.045,41.9,2.63189,1.44529,2.42913,NA,1.1866,0.98384,NA,0.000573006,2.53051,1.08522
3/6/2024 3:00,0,17.965,17.97,17.99,18.145,18.995,41.9,2.33129,1.56874,2.05709,5.2164,0.76255,0.48835,3.64766,0.001337274,2.19419,0.62545
3/6/2024 4:00,0,17.74,17.87,17.75,17.95,18.935,41.9,2.0483,1.2922,2.43201,5.34574,0.7561,1.13981,4.05354,0.000861066,2.240155,0.947955
3/6/2024 5:00,0,17.5,17.76,17.51,17.75,18.875,41.95,2.4482,1.27336,2.2568,5.32548,1.17484,0.98344,4.05212,NA,2.3525,1.07914
3/6/2024 6:00,0,17.265,17.645,17.275,17.55,18.8,42,1.96317,1.27886,2.3506,3.41986,0.68431,1.07174,2.141,0.000453317,2.156885,0.878025
3/6/2024 7:00,50.65,17.05,17.53,17.06,17.355,18.72,42,2.11552,1.38656,2.26975,2.75864,0.72896,0.88319,1.37208,0.001194391,2.192635,0.806075
3/6/2024 8:00,378.6,16.85,17.4,16.88,17.175,18.635,42,2.03587,1.37947,2.39559,NA,0.6564,1.01612,NA,0.005012944,2.21573,0.83626
3/6/2024 9:00,780.4,16.755,17.285,16.855,17.055,18.545,42,2.23149,1.43074,2.3594,1.77737,0.80075,0.92866,0.34663,0.012028233,2.295445,0.864705
3/6/2024 10:00,1039,16.83,17.175,17.105,17.07,18.46,42,2.25654,1.60816,2.54142,NA,0.64838,0.93326,NA,0.016516751,2.39898,0.79082
3/6/2024 11:00,1376,17.095,17.105,17.51,17.235,18.385,41.9,2.44714,2.08072,2.78789,2.11514,0.36642,0.70717,0.03442,0.01082453,2.617515,0.536795
3/6/2024 12:00,1482.5,17.59,17.095,18.2,17.57,18.33,41.85,2.63066,2.26131,2.98924,7.89848,0.36935,0.72793,5.63717,0.014537751,2.80995,0.54864
3/6/2024 13:00,1431,18.15,17.155,18.8,17.995,18.32,41.8,3.24438,2.32556,3.09806,2.28374,0.91882,0.7725,-0.04182,0.009392297,3.17122,0.84566
3/6/2024 14:00,1311,18.7,17.28,19.38,18.43,18.355,41.7,3.14579,2.40263,2.82195,8.25649,0.74316,0.41932,5.85386,0.00828805,2.98387,0.58124
3/6/2024 15:00,1184,19.255,17.455,19.935,18.88,18.435,41.65,3.08554,2.33815,2.976,3.3225,0.74739,0.63785,0.98435,0.007507861,3.03077,0.69262
3/6/2024 16:00,666.05,19.68,17.675,20.295,19.265,18.55,41.6,3.00651,2.30153,3.26983,NA,0.70498,0.9683,NA,0.006917508,3.13817,0.83664
3/6/2024 17:00,353.3,19.955,17.895,20.455,19.54,18.685,41.6,3.34104,2.96647,3.84276,11.1106,0.37457,0.87629,8.14413,0.004910133,3.5919,0.62543
3/6/2024 18:00,61.85,20.085,18.1,20.46,19.69,18.835,41.6,3.45371,2.76732,3.2619,10.5356,0.68639,0.49458,7.76828,0.000661395,3.357805,0.590485
3/6/2024 19:00,0,20.045,18.27,20.295,19.715,18.97,41.6,3.91457,2.12253,3.17799,NA,1.79204,1.05546,NA,0.000816601,3.54628,1.42375
3/6/2024 20:00,0,19.895,18.385,20.06,19.64,19.09,41.6,3.58342,1.89816,3.27534,NA,1.68526,1.37718,NA,0.001967137,3.42938,1.53122
3/6/2024 21:00,0,19.705,18.46,19.825,19.52,19.19,41.6,2.93262,2.03439,3.28464,NA,0.89823,1.25025,NA,0.001134063,3.10863,1.07424
3/6/2024 22:00,0,19.505,18.49,19.6,19.385,19.25,41.7,2.50936,1.87047,3.26636,NA,0.63889,1.39589,NA,0.00035079,2.88786,1.01739
3/6/2024 23:00,0,19.29,18.485,19.365,19.23,19.29,41.7,2.92323,2.04794,3.36926,NA,0.87529,1.32132,NA,0.000331486,3.146245,1.098305
3/7/2024,0,19.075,18.46,19.135,19.065,19.31,41.7,3.03383,1.68571,2.59757,5.85071,1.34812,0.91186,4.165,0.002296756,2.8157,1.12999
3/7/2024 1:00,0,18.87,18.41,18.93,18.9,19.31,41.7,2.85951,1.83574,2.61187,3.66545,1.02377,0.77613,1.82971,0.001250909,2.73569,0.89995
3/7/2024 2:00,0,18.67,18.345,18.73,18.745,19.295,41.7,2.52295,1.62657,2.75438,6.44081,0.89638,1.12781,4.81424,0.000279897,2.638665,1.012095
3/7/2024 3:00,0,18.485,18.275,18.54,18.59,19.265,41.7,2.91116,1.48623,2.68955,6.64722,1.42493,1.20332,5.16099,NA,2.800355,1.314125
3/7/2024 4:00,0,18.305,18.2,18.36,18.435,19.23,41.7,2.86562,1.54315,2.51304,NA,1.32247,0.96989,NA,NA,2.68933,1.14618
3/7/2024 5:00,0,18.13,18.12,18.175,18.285,19.19,41.8,2.32051,1.77669,2.82662,4.1915,0.54382,1.04993,2.41481,NA,2.573565,0.796875
3/7/2024 6:00,0,17.955,18.035,17.995,18.135,19.135,41.8,2.36275,1.45298,2.57153,2.58288,0.90977,1.11855,1.1299,NA,2.46714,1.01416
3/7/2024 7:00,3.7525,17.775,17.945,17.815,17.98,19.08,41.8,2.16116,1.53517,2.7854,NA,0.62599,1.25023,NA,0.000843737,2.47328,0.93811
3/7/2024 8:00,143.7,17.61,17.855,17.66,17.835,19.02,41.8,2.17475,1.44957,2.71725,19.1053,0.72518,1.26768,17.65573,0.000859147,2.446,0.99643
3/7/2024 9:00,327.2,17.51,17.755,17.615,17.725,18.955,41.8,2.44245,1.43627,2.59974,NA,1.00618,1.16347,NA,0.006507412,2.521095,1.084825
3/7/2024 10:00,467.4,17.53,17.67,17.725,17.705,18.89,41.8,2.1513,1.52581,2.76059,2.19568,0.62549,1.23478,0.66987,0.005879288,2.455945,0.930135
3/7/2024 11:00,553.85,17.685,17.615,17.975,17.78,18.83,41.75,2.31156,1.71003,3.1505,3.91928,0.60153,1.44047,2.20925,0.008767231,2.73103,1.021
3/7/2024 12:00,659.6,17.94,17.585,18.295,17.94,18.79,41.7,2.47681,1.78863,2.89762,3.71024,0.68818,1.10899,1.92161,0.005297645,2.687215,0.898585
3/7/2024 13:00,569.6,18.245,17.605,18.635,18.155,18.77,41.7,2.56103,1.74433,2.99532,3.1514,0.8167,1.25099,1.40707,0.009352052,2.778175,1.033845
3/7/2024 14:00,761.95,18.515,17.655,18.91,18.375,18.775,41.6,2.42987,2.03947,2.912,2.0215,0.3904,0.87253,-0.01797,0.008004999,2.670935,0.631465
3/7/2024 15:00,283.5,18.775,17.73,19.155,18.58,18.8,41.6,2.70483,1.96111,2.96612,4.84624,0.74372,1.00501,2.88513,0.006048238,2.835475,0.874365
3/7/2024 16:00,163.85,18.915,17.825,19.225,18.725,18.845,41.6,2.81619,1.80592,3.42916,2.92319,1.01027,1.62324,1.11727,0.003317401,3.122675,1.316755
3/7/2024 17:00,116.6,18.97,17.915,19.205,18.79,18.895,41.6,3.09438,2.561,3.379,3.02723,0.53338,0.818,0.46623,0.002342496,3.23669,0.67569
3/7/2024 18:00,0.75,18.95,17.985,19.125,18.795,18.955,41.6,2.42647,2.33605,3.4797,NA,0.09042,1.14365,NA,0.003665659,2.953085,0.617035
3/7/2024 19:00,0,18.86,18.04,19,18.755,19,41.6,2.1169,1.91609,2.34855,NA,0.20081,0.43246,NA,0.001828445,2.232725,0.316635
3/7/2024 20:00,0,18.72,18.07,18.815,18.675,19.035,41.6,2.46344,1.53136,2.56873,NA,0.93208,1.03737,NA,NA,2.516085,0.984725
3/7/2024 21:00,0,18.565,18.075,18.655,18.565,19.06,41.6,2.64769,2.1399,2.74225,NA,0.50779,0.60235,NA,0.000721396,2.69497,0.55507
3/7/2024 22:00,0,18.44,18.05,18.555,18.47,19.07,41.7,2.32131,2.28703,3.21237,NA,0.03428,0.92534,NA,0.00032569,2.76684,0.47981
3/7/2024 23:00,0,18.37,18.025,18.505,18.405,19.065,41.7,3.98649,3.89129,4.69402,NA,0.0952,0.80273,NA,9.05E-05,4.340255,0.448965
3/8/2024,0,18.32,17.995,18.475,18.365,19.055,41.7,2.845,1.79228,4.49316,NA,1.05272,2.70088,NA,0.004151594,3.66908,1.8768
3/8/2024 1:00,0,18.285,17.965,18.44,18.33,19.045,41.7,2.5568,1.90303,2.99112,NA,0.65377,1.08809,NA,NA,2.77396,0.87093
3/8/2024 2:00,0,18.255,17.94,18.42,18.3,19.03,41.7,2.49351,1.82524,2.84201,NA,0.66827,1.01677,NA,NA,2.66776,0.84252
3/8/2024 3:00,0,18.24,17.915,18.41,18.28,19.015,41.7,2.88425,1.74857,2.94007,NA,1.13568,1.1915,NA,NA,2.91216,1.16359
3/8/2024 4:00,0,18.225,17.895,18.41,18.265,19.005,41.7,3.30354,3.35797,2.97193,NA,-0.05443,-0.38604,NA,0.000904339,3.137735,-0.220235
3/8/2024 5:00,0,18.24,17.885,18.425,18.26,18.99,41.7,2.52699,2.73189,4.07538,NA,-0.2049,1.34349,NA,0.000133979,3.301185,0.569295
3/8/2024 6:00,0,18.245,17.87,18.435,18.27,18.98,41.7,3.49191,2.144325,7.65671,NA,1.347585,5.512385,NA,NA,5.57431,3.429985
3/8/2024 7:00,3.75,18.255,17.86,18.445,18.27,18.97,41.7,3.46535,1.8532,3.31668,NA,1.61215,1.46348,NA,NA,3.391015,1.537815
3/8/2024 8:00,143.6,18.265,17.86,18.46,18.275,18.97,41.7,2.94277,1.79318,3.39116,NA,1.14959,1.59798,NA,NA,3.166965,1.373785
3/8/2024 9:00,166.1,18.32,17.855,18.57,18.31,18.96,41.7,2.3209,NA,3.29965,NA,NA,NA,NA,0.003204573,2.810275,NA
3/8/2024 10:00,295.65,18.475,17.865,18.745,18.415,18.965,41.95,2.74185,1.30341,1.33475,NA,1.43844,0.03134,NA,0.035867639,2.0383,0.73489
3/8/2024 11:00,1216,18.515,17.905,18.735,18.47,18.985,42,2.5428,1.73032,2.243195,NA,0.81248,0.512875,NA,0.054004251,2.3929975,0.6626775
3/8/2024 12:00,1357,18.625,17.93,18.965,18.555,19,41.9,3.30331,2.20323,2.92275,2.77103,1.10008,0.71952,0.5678,0.025437142,3.11303,0.9098
3/8/2024 13:00,831,18.83,17.97,19.24,18.72,19.02,41.9,2.70512,1.97671,2.75284,NA,0.72841,0.77613,NA,0.018421194,2.72898,0.75227
3/8/2024 14:00,571.85,19.085,18.025,19.5,18.925,19.05,41.8,2.77296,2.07157,2.50478,NA,0.70139,0.43321,NA,0.012462335,2.63887,0.5673
3/8/2024 15:00,642.35,19.26,18.105,19.63,19.08,19.105,41.8,2.9234,1.99261,2.52823,NA,0.93079,0.53562,NA,0.009754718,2.725815,0.733205
3/8/2024 16:00,409.1,19.38,18.205,19.71,19.195,19.165,41.8,2.48652,1.94526,3.01324,NA,0.54126,1.06798,NA,0.00716349,2.74988,0.80462
3/8/2024 17:00,174.7,19.425,18.29,19.695,19.255,19.225,41.8,2.73692,1.84697,3.01693,2.00843,0.88995,1.16996,0.16146,0.008297239,2.876925,1.029955
3/8/2024 18:00,51.75,19.38,18.365,19.575,19.25,19.285,41.8,2.73608,1.68209,3.14392,NA,1.05399,1.46183,NA,0.002671871,2.94,1.25791
3/8/2024 19:00,0,19.235,18.41,19.345,19.16,19.34,41.8,2.41144,1.62858,2.39154,1.44142,0.78286,0.76296,-0.18716,0.002220705,2.40149,0.77291
3/8/2024 20:00,0,19.005,18.43,19.05,19.005,19.375,41.85,2.13554,1.63236,2.83091,NA,0.50318,1.19855,NA,0.001804323,2.483225,0.850865
3/8/2024 21:00,0,18.745,18.41,18.745,18.81,19.39,41.9,2.34259,1.54306,2.54907,NA,0.79953,1.00601,NA,0.002780299,2.44583,0.90277
3/8/2024 22:00,0,18.47,18.365,18.45,18.595,19.385,41.9,2.29036,1.42667,2.47235,2.77988,0.86369,1.04568,1.35321,0.003365848,2.381355,0.954685
3/8/2024 23:00,0,18.195,18.285,18.185,18.38,19.365,41.9,2.0612,1.45949,2.63324,NA,0.60171,1.17375,NA,0.001192325,2.34722,0.88773
3/9/2024,0,17.97,18.195,17.985,18.19,19.32,42,1.74949,1.41034,2.37511,2.24193,0.33915,0.96477,0.83159,0.015285746,2.0623,0.65196
3/9/2024 1:00,0,17.78,18.095,17.785,18.02,19.265,42,1.94914,1.39704,2.58923,NA,0.5521,1.19219,NA,0.010675249,2.269185,0.872145
3/9/2024 2:00,0,17.545,17.99,17.54,17.83,19.205,42,1.79546,1.35455,2.31583,NA,0.44091,0.96128,NA,0.010087241,2.055645,0.701095
3/9/2024 3:00,0,17.285,17.88,17.245,17.62,19.135,42.05,1.50473,1.26476,1.90126,NA,0.23997,0.6365,NA,0.007169678,1.702995,0.438235
3/9/2024 4:00,0,16.96,17.76,16.89,17.37,19.06,42.1,1.66251,1.14565,2.593,1.43149,0.51686,1.44735,0.28584,NA,2.127755,0.982105
3/9/2024 5:00,0,16.605,17.625,16.495,17.075,18.965,42.2,1.63979,1.11786,2.01469,2.37287,0.52193,0.89683,1.25501,NA,1.82724,0.70938
3/9/2024 6:00,0,16.22,17.47,16.115,16.765,18.865,42.2,1.35657,1.0787,1.89958,1.44072,0.27787,0.82088,0.36202,0.003874839,1.628075,0.549375
3/9/2024 7:00,0,15.87,17.295,15.755,16.465,18.75,42.25,1.45329,1.02951,1.99136,0.972274,0.42378,0.96185,-0.057236,0.003746229,1.722325,0.692815
3/9/2024 8:00,26.3015,15.535,17.115,15.445,16.17,18.62,42.3,1.44647,NA,1.86494,1.03773,NA,NA,NA,0.003140639,1.655705,NA
3/9/2024 9:00,135.65,15.245,16.925,15.18,15.905,18.485,42.3,NA,1.01283,1.99646,1.85559,NA,0.98363,0.84276,0.00594588,1.99646,0.98363
